6 11 9 21 14 17 0 3.7142407935506596
5 19 6 12 23 0 2.3926503811492763
6 11 28 14 10 24 0 3.4869066722707758
6 11 13 21 10 20 0 3.5102933440007824
6 12 20 7 6 22 0 4.052338988668535
6 12 2 11 5 23 0 4.119587750376946
6 7 2 9 18 20 0 4.694274271145207
6 22 27 1 14 19 0 4.009368997494601
6 7 27 10 21 12 0 4.052193490591162
6 26 6 24 15 25 0 3.3720533182692938
6 1 21 10 22 23 0 3.430501671169608
6 15 16 1 4 28 0 4.03627866466557
5 24 9 10 23 0 2.0391179096367376
6 11 8 16 14 7 0 3.558337267387243
6 4 12 26 6 22 0 3.4831926288470827
6 12 13 16 9 24 0 4.031744522159672
6 19 21 10 6 24 0 4.1509132066866385
2 28 0 1.7511962752449495
6 8 19 9 6 22 0 3.860062896471529
6 27 13 9 19 24 0 3.187653848813419
4 2 5 20 0 2.2680539626724148
6 19 13 17 5 27 0 3.3289851612698165
6 27 17 10 18 22 0 3.9260802127070895
6 3 17 9 11 23 0 4.3874719946901894
6 28 2 5 15 3 0 4.191864716912176
2 20 0 1.1376797148169784
5 13 17 23 15 0 3.1531466952824463
6 15 13 16 18 3 0 3.9319585677875306
3 15 16 0 1.6918555709733276
6 8 17 14 3 23 0 3.9056565782694195
6 26 21 16 19 28 0 4.054206925472992
6 4 8 1 15 12 0 4.241471709841611
6 3 18 17 25 20 0 3.991790143998373
4 22 18 26 0 1.8942205461435324
6 12 9 21 15 11 0 3.859240882319113
3 15 24 0 1.2295465428663594
6 4 5 9 21 13 0 3.8814528580415946
6 26 27 10 21 3 0 3.9586437517044617
6 3 14 2 15 23 0 4.06217235218555
2 16 0 1.3199934739074917
6 5 13 10 24 12 0 2.5207724107873837
6 13 9 4 11 23 0 3.9520565571318955
6 1 25 11 5 24 0 3.7561896708953815
6 19 28 23 15 20 0 4.806524968877536
6 4 28 25 5 13 0 4.027248800717399
6 15 17 14 11 20 0 4.189339705582244
6 7 9 1 11 5 0 3.7980247582871187
6 25 27 9 14 17 0 3.644683534326617
2 28 0 1.7511962752449495
6 26 27 16 18 23 0 4.27398596072336
6 28 5 9 18 17 0 4.14826942873267
6 11 17 10 15 23 0 3.807412280160705
6 8 2 9 14 3 0 4.3988743470676495
6 4 2 1 5 18 0 4.001008168364654
6 1 20 17 6 22 0 3.6932286245710855
6 27 10 1 25 28 0 3.4984893645859154
6 28 13 19 15 7 0 3.665517136013927
6 19 27 7 15 22 0 4.5350497864236
6 4 27 12 18 14 0 4.156828083670577
5 2 13 18 7 0 2.668900168140329
3 26 9 0 1.7387264601130261
6 3 6 27 5 23 0 3.7304294286070014
3 5 25 0 1.1202625839423908
6 2 9 10 18 7 0 4.049179403097844
5 24 18 10 25 0 2.389233259786761
6 19 28 20 7 24 0 4.492539291386627
4 15 17 9 0 2.1031582009851375
6 12 21 9 5 1 0 3.6133562158924635
6 3 13 9 2 28 0 4.063137974706997
6 4 9 1 7 24 0 4.424112004785207
6 26 18 9 5 20 0 4.316370968775944
3 26 17 0 1.8839667419289379
6 27 8 16 21 18 0 3.2929643215909583
2 9 0 0.9302407926246172
4 12 6 24 0 1.3884581737404238
6 12 13 10 6 15 0 3.31665918390102
6 4 2 14 13 20 0 4.194684737477323
3 13 24 0 1.2897626921040373
6 4 17 3 22 27 0 3.0800196774361557
6 8 28 23 24 19 0 3.9264121123825926
6 1 13 26 15 3 0 3.6548625790089293
6 27 20 17 6 23 0 3.2439945019722765
6 8 2 12 18 14 0 4.134479000953219
6 1 13 16 15 22 0 4.441035677494271
6 2 17 9 26 7 0 4.078913444589977
6 4 9 7 11 8 0 4.657533855422088
2 20 0 1.1376797148169784
6 28 20 1 25 22 0 4.440320027833471
6 22 24 18 5 28 0 3.474911407485662
6 12 3 1 22 24 0 3.376472876015066
6 8 9 23 26 20 0 4.260499680232936
6 1 9 14 6 3 0 3.424174618307111
6 27 5 16 3 24 0 3.460263843466974
6 7 27 23 26 8 0 4.125489648822262
6 12 9 10 21 28 0 4.257917926137626
6 22 24 10 12 11 0 2.394636254683252
2 8 0 1.6829401884407837
6 7 18 9 10 24 0 4.315628459002305
4 24 9 25 0 1.6462809947987966
3 12 20 0 1.7494139748079465
6 4 2 20 17 3 0 4.677424991662324
6 7 18 21 19 11 0 3.488298062698887
6 10 18 9 11 27 0 3.5119073076008664
6 2 9 13 15 23 0 3.681667677176623
6 14 13 1 5 28 0 3.9865399737708427
6 7 17 21 15 23 0 4.622011957201608
6 15 21 20 4 11 0 3.5398087923706436
6 26 17 10 21 7 0 4.059758665220661
6 26 6 10 4 20 0 3.8874738565692324
6 13 16 23 11 27 0 3.8671757826353033
6 4 13 10 9 26 0 3.3890255297654566
6 4 9 10 7 12 0 3.9472748691501085
3 3 14 0 1.5007059831897358
3 4 9 0 2.1517827623294954
6 6 28 25 8 5 0 2.5508827281495465
6 12 8 20 4 19 0 3.9241818458875466
6 12 21 10 3 11 0 3.361496709736339
6 20 28 16 21 15 0 3.8915030153983894
6 4 13 14 5 7 0 3.9849125681402193
6 3 13 16 26 5 0 3.2514994577273955
6 19 3 1 10 24 0 3.688397692634874
6 3 10 1 11 8 0 4.013383957424199
6 8 28 21 13 14 0 4.005480908277746
6 4 13 23 15 12 0 4.4144681330518605
6 13 9 20 23 22 0 3.934534443771191
4 26 17 25 0 2.2231727390329707
6 4 8 28 21 20 0 3.978401077807587
5 8 27 1 10 0 2.8609557535267935
6 19 27 24 15 22 0 3.881650037367083
6 26 24 10 6 22 0 3.676766348874338
6 8 25 12 5 3 0 3.6213491807398235
6 8 25 10 14 23 0 3.9717804678111404
6 27 17 21 3 24 0 3.6765721822519706
2 28 0 1.7511962752449495
6 26 17 21 1 8 0 4.035391777067028
6 1 13 3 15 28 0 3.5773175995630315
6 26 20 11 15 19 0 4.349123622305198
4 22 18 2 0 2.2337755751731687
6 27 17 16 15 23 0 4.2003008897043514
5 14 21 10 25 0 2.689009698382624
6 15 2 5 11 8 0 3.8457469042388674
6 22 24 1 3 19 0 3.4059856522698113
2 10 0 1.0174498910017677
6 4 5 14 15 19 0 4.277579343872485
6 7 27 19 13 22 0 3.4045493743638513
6 5 27 20 15 22 0 4.148976674467871
6 19 20 17 3 22 0 3.890608829791745
6 27 24 16 9 19 0 3.379622957821025
6 11 4 15 6 24 0 2.7641553783503157
5 12 3 7 11 0 2.714711586962556
6 4 25 1 17 24 0 4.396632525601675
6 12 13 4 5 25 0 3.6471791810551393
6 20 16 18 6 23 0 3.426928364356101
6 3 13 15 1 25 0 3.2108260937490964
6 4 20 12 15 19 0 4.4579894556060395
6 12 10 27 26 22 0 3.627148282565098
6 8 28 16 3 18 0 3.8403118157091494
6 8 1 17 10 24 0 3.519169894865133
3 24 10 0 1.0517417987044078
6 26 22 24 2 20 0 2.682841515679067
6 4 24 10 21 12 0 3.9448571384854185
6 26 21 16 4 20 0 4.418099210407619
6 27 23 21 14 22 0 3.4645371990431566
6 19 28 10 14 3 0 4.190828579520131
6 4 8 7 6 24 0 4.187705520038733
6 1 21 9 15 12 0 3.991674858022736
6 27 9 16 3 19 0 3.6848273699803387
6 22 18 17 5 20 0 3.9047998944659335
6 15 24 13 1 8 0 2.581356250587202
4 4 6 22 0 1.8729400492717478
6 19 8 4 18 22 0 4.118994905550664
6 8 5 23 18 22 0 4.289482066042895
6 28 27 11 15 23 0 4.499573279646657
6 3 21 23 5 8 0 4.157841178454714
6 25 21 14 15 27 0 3.2256351681502005
6 14 17 20 26 22 0 4.200085281081407
6 19 17 10 26 23 0 3.946135596170216
6 10 21 16 15 20 0 4.325814784566329
6 19 2 7 26 12 0 3.8426878030028364
6 4 27 23 13 20 0 4.258585589221347
4 8 10 22 0 1.4626019026468087
6 7 27 25 18 14 0 4.198980642132836
6 13 17 14 27 23 0 3.3746384353682264
2 22 0 1.3295294248773368
6 12 27 9 21 13 0 3.7248272348759084
6 1 6 10 18 23 0 3.705014506058687
6 20 28 12 6 3 0 3.3495691969195436
6 8 28 23 9 20 0 4.3895711266608455
6 7 6 26 15 11 0 3.7669011158611334
6 15 18 21 25 20 0 4.072394981462064
6 4 13 19 15 7 0 3.8000287379042166
6 3 13 17 6 22 0 3.7629492503451805
6 2 19 10 18 15 0 3.350866464840867
3 4 1 0 1.7890930519043233
6 28 27 10 14 3 0 4.1363928267806696
6 4 18 23 26 24 0 4.548028149862673
6 15 17 21 18 20 0 4.21843108347527
6 12 21 28 2 20 0 3.6053283389604838
6 4 25 23 26 24 0 4.236653422731408
6 24 6 22 11 20 0 3.328872454969056
6 3 28 1 25 19 0 4.176354723873228
6 8 20 10 17 15 0 3.764284643960244
4 4 25 12 0 2.1000137145889726
2 1 0 1.297225467847484
6 4 18 9 5 23 0 4.521774110133744
6 4 20 7 26 8 0 4.220164429321452
6 19 18 14 7 24 0 4.107019649827009
6 28 13 14 9 24 0 3.9021961042492674
6 4 9 21 17 26 0 3.8852949986222036
2 21 0 0.9846066697647534
6 7 5 18 6 22 0 3.795583288897095
6 15 6 10 5 20 0 3.7586825537052904
6 7 24 13 19 25 0 2.54181668791207
6 3 17 1 25 8 0 4.08117237179774
6 15 18 9 21 16 0 3.9810616985947305
6 9 13 16 18 17 0 3.732145729486899
6 7 9 1 18 25 0 4.192767980635342
5 2 5 3 15 0 2.4446091947467643
6 12 6 15 19 28 0 3.2245483636612895
6 7 24 1 5 28 0 4.110582439553366
6 4 20 17 6 23 0 4.043062630673127
6 8 9 1 18 23 0 4.260044818401724
6 7 17 9 25 12 0 4.10628723383647
6 13 17 1 26 20 0 3.9805731434241403
6 7 18 9 2 19 0 4.399133041404431
6 24 18 9 21 17 0 3.9513702164236597
6 7 18 9 5 27 0 3.8977844798945207
6 12 5 1 15 3 0 3.8705071006641125
6 7 27 9 15 24 0 4.617774525792961
6 19 17 20 5 8 0 4.429113742654428
5 3 13 18 15 0 2.7570514530296224
6 26 18 15 11 8 0 4.023029272327396
2 12 0 1.4660332890077958
6 19 27 1 25 20 0 4.247202353183482
6 26 18 16 1 19 0 4.280809312624886
6 28 27 7 18 19 0 4.380131650691145
2 2 0 1.7096321861256505
6 2 9 10 18 20 0 4.372837126255395
6 12 3 11 5 22 0 3.821233405998623
6 15 13 3 2 20 0 3.186620882311147
6 26 13 16 3 28 0 4.135593300431042
6 1 25 9 15 17 0 3.9561985937818873
6 12 2 1 5 28 0 4.339836849944291
6 3 6 10 14 23 0 3.856823951695468
6 26 18 9 11 7 0 4.294507039240446
6 5 9 24 6 22 0 2.9380233149109958
5 2 17 16 23 0 3.203562004604467
6 7 24 27 26 22 0 3.8288565441484668
6 4 2 20 25 28 0 4.881812434006466
6 12 14 2 11 5 0 3.4341966247252955
6 4 17 12 5 8 0 4.2599342723851965
6 19 16 12 15 5 0 3.556690253930598
6 4 1 7 15 22 0 4.451688309605767
6 19 14 16 23 22 0 4.092149678932232
6 13 16 9 15 19 0 4.360165065443844
6 12 27 8 25 22 0 3.6306234477229493
6 7 18 23 15 24 0 4.79556371173904
6 14 21 10 15 11 0 3.7233217068335756
6 27 2 25 14 12 0 3.5672014900670828
6 28 25 1 6 23 0 3.9626925358568035
6 26 16 28 8 5 0 2.2042838980170387
6 3 17 14 26 25 0 3.6288805960056507
6 8 25 1 21 3 0 4.127038882744967
6 5 27 20 6 24 0 3.6999327082685216
6 14 18 11 25 28 0 4.1757111816975
6 11 9 18 6 23 0 3.1639750051662374
6 7 28 23 5 8 0 4.472834333370092
6 22 24 9 1 11 0 3.0171393233448573
2 28 0 1.7511962752449495
6 27 2 9 14 24 0 4.018938648894483
6 28 2 14 10 24 0 4.179735423612052
6 11 9 21 14 7 0 3.5391957601942683
6 19 6 23 26 22 0 4.171960769580382
6 26 18 27 5 2 0 3.9925312565585998
6 12 17 16 5 1 0 3.826558362869161
6 26 6 23 1 8 0 3.8687668487506377
6 3 9 12 11 28 0 4.157052526657056
2 6 0 1.2501038849611752
6 4 25 11 26 19 0 4.148516075657108
6 15 6 14 1 8 0 3.407979979099517
6 3 18 9 25 20 0 4.260239068266951
6 27 8 1 10 24 0 3.347613405335448
6 5 27 9 15 19 0 3.8918022623466038
6 3 13 10 25 20 0 3.9035217531931914
6 2 25 11 5 3 0 3.9522316473403185
6 16 18 23 15 20 0 4.468814808760507
6 19 13 24 6 22 0 3.4635098735264087
6 19 21 26 7 22 0 4.119821754324553
4 12 18 11 0 2.295904322508423
6 4 26 14 13 24 0 3.4028343470076754
6 12 13 9 14 28 0 4.244182249008726
6 19 17 10 1 23 0 3.964855686164011
6 1 17 10 15 23 0 4.060314869590773
6 6 24 15 19 25 0 2.440198422769831
6 28 3 6 15 27 0 3.0608021214912893
6 27 5 11 6 22 0 3.4509459472191972
6 4 8 25 11 19 0 4.512347344499711
6 12 6 9 14 15 0 3.6813713663965437
4 10 17 16 0 2.064676667410761
6 23 18 21 25 20 0 3.8261423996084405
6 4 5 25 15 3 0 4.222494965333572
6 12 27 23 15 19 0 4.36527317842792
6 12 28 21 14 3 0 4.199494790547713
6 13 18 20 5 8 0 4.132244257510638
6 4 28 25 17 7 0 4.42157614365232
4 19 22 26 0 1.32193073297555
6 7 18 26 11 19 0 4.468799097042709
5 27 13 23 18 0 2.5525894560251956
4 3 6 22 0 1.4347431193569604
6 3 16 1 5 8 0 4.136519885582803
5 4 20 21 18 0 3.4058443437655255
6 27 13 16 17 22 0 4.020933421267685
6 10 21 9 18 23 0 3.7556115446387324
6 12 6 15 5 8 0 3.523715190767766
6 6 13 14 17 19 0 3.6370378598468682
6 28 13 12 5 27 0 3.418269131700096
6 4 27 1 11 12 0 4.440863755253707
6 8 2 14 17 20 0 4.410415740776393
