2 9 0 1.3466511242554322
11 24 23 22 19 17 9 21 16 10 3 0 7.46449449064921
12 27 25 21 20 19 18 1 15 11 12 2 0 7.57889409648547
12 26 23 17 16 15 13 7 4 5 11 9 0 9.058904182557587
9 28 26 10 6 11 5 23 4 0 7.476183336985356
9 26 25 6 24 17 20 14 5 0 6.847597121580718
12 28 27 24 22 13 21 4 6 10 11 2 0 8.557671332090333
3 18 27 0 1.7483311350894513
5 9 16 10 23 0 3.0829390421391487
12 28 27 26 25 23 13 21 6 5 1 24 0 9.649123930937273
11 28 25 24 13 20 2 1 4 5 3 0 8.290602771657294
12 24 22 18 17 11 16 1 6 5 9 2 0 7.599317398319019
5 25 8 20 1 0 3.3667376208122923
12 25 24 22 21 20 18 8 13 10 12 9 0 8.652991920372738
4 18 13 21 0 1.940572844185957
2 22 0 1.1424446416126914
7 23 12 16 1 3 7 0 5.071776725213385
12 25 18 17 13 11 10 7 12 8 5 2 0 8.509945390946202
12 28 27 26 25 14 13 1 4 8 12 24 0 9.466630412673126
12 27 26 25 23 20 13 15 4 17 11 19 0 7.481077833074107
12 26 25 22 21 17 2 1 12 11 3 16 0 8.061730605273807
9 28 26 1 19 15 20 17 25 0 6.903007000756849
12 28 26 24 21 19 20 14 4 17 15 10 0 9.054225553448617
2 18 0 0.7086339302682932
12 26 24 23 21 20 13 7 6 19 10 9 0 8.612569874250328
2 19 0 0.4010718429328244
8 25 19 9 5 8 18 4 0 5.9660080430131694
12 28 23 20 19 17 13 11 6 5 3 12 0 8.17338791238745
12 27 26 23 18 11 7 14 6 5 3 4 0 7.828522013649008
9 28 24 10 14 11 13 7 19 0 7.076030793719735
10 25 24 22 23 11 2 14 15 3 0 6.50523504365434
12 26 23 22 20 19 18 1 12 13 3 16 0 8.021077363182615
4 15 11 12 0 2.4654832848308716
12 27 24 22 17 13 11 14 4 10 3 9 0 7.929806275751439
12 28 27 24 21 13 11 7 6 5 1 16 0 8.292159113994737
8 24 27 2 11 15 20 7 0 6.494773629988472
12 28 20 17 16 12 13 1 6 10 5 9 0 9.0293015451653
12 28 26 25 20 15 5 8 6 10 12 9 0 8.801523871858993
12 28 26 24 20 12 11 14 6 8 3 10 0 8.2619078546524
12 27 26 17 15 9 8 14 4 5 1 2 0 7.836038680055157
3 28 7 0 2.070368912722297
12 27 26 19 17 11 4 7 6 5 3 10 0 8.673098228090439
9 21 20 10 2 17 18 4 9 0 7.3183832359236
11 26 20 18 16 8 2 14 9 10 1 0 8.65471023711282
12 27 26 21 19 18 2 11 6 5 12 10 0 8.20755427892819
12 28 27 26 21 17 18 15 6 16 12 9 0 9.069565794638477
12 28 27 22 20 17 8 7 15 5 1 9 0 9.376965883847463
9 24 23 9 2 17 20 21 4 0 7.067659796380552
12 26 22 20 19 17 7 1 4 10 12 2 0 8.639893843781248
12 24 19 17 14 12 13 7 11 5 3 10 0 8.530593542664269
12 27 26 22 19 18 13 7 6 8 5 10 0 8.915729059190001
2 20 0 1.1747059200933363
12 26 22 21 18 17 13 7 11 10 1 2 0 8.251249321254138
12 25 23 22 19 17 13 18 6 15 1 2 0 8.835092233326808
12 28 27 23 22 20 18 21 15 8 12 13 0 8.990641873107087
8 25 20 9 2 17 13 8 0 6.582892423977896
12 28 27 25 24 22 13 8 4 17 9 19 0 8.998399466108681
12 22 21 20 19 17 18 7 12 8 3 9 0 8.85314864045223
12 27 24 18 17 11 2 7 6 8 1 9 0 8.727211761207812
12 28 27 22 19 18 2 12 6 11 3 10 0 8.533812902774635
3 26 19 0 2.0999469505032655
12 27 26 22 19 18 11 1 6 4 3 16 0 7.788835439140317
10 25 22 20 11 3 13 12 9 8 0 6.4780350837714415
12 26 24 23 20 17 15 4 6 19 11 10 0 7.47747201100003
12 26 25 23 22 20 21 14 15 11 3 9 0 7.925494811989344
4 27 12 21 0 2.408994986363569
12 26 23 22 17 15 7 14 6 4 5 9 0 9.403823859227696
2 27 0 0.8290616840526783
12 26 24 22 21 16 18 15 4 11 12 9 0 7.655858943474877
12 28 25 24 23 19 21 1 16 10 15 2 0 7.840993004645614
5 28 14 21 1 0 3.139897789835438
12 27 24 23 21 17 18 1 15 11 3 9 0 7.755718475001604
12 22 20 19 15 11 2 1 9 8 3 10 0 8.276328567760599
12 28 16 15 14 11 4 1 6 8 3 2 0 9.320317940780198
3 13 14 0 1.4774743508628734
12 28 24 20 19 17 2 7 6 8 5 16 0 8.760798691135589
12 27 22 20 17 15 8 14 16 5 1 2 0 8.086953570436725
3 28 19 0 2.175070490243396
12 25 24 23 15 14 2 7 4 8 10 9 0 7.412142877045991
12 26 23 22 20 13 11 14 6 10 1 2 0 8.140264559725743
8 28 4 21 25 11 26 1 0 6.64126746665953
6 9 6 21 24 15 0 4.333417039488673
2 17 0 0.8226076572598515
12 26 25 23 22 19 13 18 9 17 10 2 0 8.178249538013626
12 24 23 22 20 16 14 7 4 19 3 9 0 8.208858805589346
12 27 25 22 20 15 14 8 11 5 3 18 0 7.814188930336693
12 27 21 17 16 15 11 1 6 4 12 2 0 7.690474756488948
12 28 27 24 22 12 14 4 6 10 11 9 0 8.340611633245414
12 27 20 19 18 15 13 1 12 8 3 10 0 8.30256992239704
12 26 22 21 20 16 2 1 6 15 3 9 0 7.5898127529954404
12 28 26 25 23 16 21 14 9 3 1 2 0 7.704713749081319
12 27 22 17 14 11 12 7 6 4 5 9 0 8.225458808725813
3 23 16 0 1.6446743810759343
4 7 19 1 0 1.8844290864036228
12 27 26 22 19 17 11 1 4 5 3 16 0 8.221301569910805
12 27 26 22 20 19 7 14 6 10 9 2 0 8.473424744289161
12 27 25 23 22 17 13 18 6 8 9 16 0 8.057044822063688
12 22 19 15 13 11 10 12 6 5 3 2 0 8.709457545895974
12 26 25 21 20 15 13 14 6 11 1 19 0 8.648920568506975
