8 22 18 21 12 10 11 19 0 6.5002397698977195
8 28 14 8 9 20 11 25 0 6.5061269443599645
8 19 3 5 4 2 13 12 0 5.663016651731457
8 22 27 3 1 9 2 21 0 6.078258323603933
8 20 17 3 14 16 11 19 0 6.328719796270697
8 28 24 21 4 20 6 5 0 6.698419519390029
8 24 17 28 12 5 11 19 0 6.18137944212482
5 6 3 11 19 0 2.7126394009327495
8 22 24 6 10 16 13 18 0 6.54206773260556
8 28 5 22 4 9 26 19 0 6.49013342339321
8 28 24 10 12 14 26 5 0 6.459777200771326
8 25 26 21 1 9 2 18 0 6.263771786518548
8 28 16 15 4 23 7 5 0 6.560812732243612
8 28 16 10 4 8 19 25 0 6.646643357584436
8 28 3 14 4 23 13 25 0 6.543360095111346
8 22 14 28 4 7 11 19 0 7.093472353886176
8 20 27 8 5 13 6 19 0 5.852451888879903
4 7 17 24 0 2.3767248943197217
8 28 14 11 21 23 20 12 0 6.58840266463346
8 28 14 8 1 23 6 3 0 5.915994830277539
8 20 17 27 1 2 11 19 0 6.096114500111204
8 26 3 10 7 23 19 5 0 6.590620945988709
8 25 13 11 10 23 2 22 0 6.102162086663384
8 15 26 1 12 9 11 5 0 6.157328520809296
8 27 24 14 4 16 11 28 0 5.885786016516235
8 25 27 8 1 15 21 12 0 5.4302200061472785
8 28 27 22 15 4 18 12 0 5.456543850354658
6 2 17 11 14 8 0 4.057187631269212
8 25 3 1 4 9 14 19 0 6.013628878591922
8 25 17 8 21 9 19 12 0 6.592673709801842
8 27 14 15 18 16 2 19 0 5.70700309022841
8 13 14 10 9 8 6 5 0 6.030279527714168
8 27 24 11 10 9 13 3 0 5.588954869391063
5 17 13 20 12 0 3.114058328522849
8 24 26 10 12 7 13 22 0 6.452215604449107
8 27 26 10 4 20 6 5 0 6.253624263210135
8 25 27 21 1 8 11 5 0 6.04349707414632
8 20 23 15 1 9 2 5 0 6.387030300122946
8 21 17 10 20 16 6 18 0 6.570354537160183
8 25 24 28 10 22 7 5 0 6.6487272551516075
8 25 3 21 18 23 19 5 0 6.642040070660247
8 17 15 11 1 14 6 19 0 5.661162223998437
3 8 3 0 2.269596993622498
8 24 26 8 14 7 6 22 0 6.008869127030096
6 4 26 1 9 13 0 4.158846952795749
5 2 13 15 25 0 2.7566111373676607
8 28 6 11 12 9 7 19 0 6.398491206386479
8 27 18 15 12 9 13 19 0 5.497884426297064
3 7 25 0 1.7431383269077014
8 22 9 8 4 7 13 19 0 6.82647022269262
8 25 28 22 15 13 6 18 0 5.7743362648366166
8 18 17 3 1 5 2 25 0 5.984727262556802
8 28 26 8 14 23 6 5 0 6.358622121147182
8 22 23 10 1 15 7 21 0 6.488047368705923
8 28 3 8 9 7 2 26 0 6.1470276898542515
8 20 17 8 27 13 6 5 0 5.835120543973883
8 22 14 11 7 27 13 5 0 6.477332134566497
8 18 26 8 4 9 2 1 0 6.08185849617214
3 18 8 0 2.03396388166415
8 25 17 8 18 13 6 5 0 5.975202898253128
8 21 27 14 1 20 18 5 0 5.889061295451603
8 22 6 11 4 9 2 10 0 6.556138682026852
8 21 10 11 18 20 13 5 0 6.519099291905658
8 27 6 8 23 16 2 22 0 5.712080332817212
8 28 17 8 4 9 11 23 0 6.18122841603369
8 27 26 11 12 15 6 25 0 5.717606798678155
8 25 26 10 21 15 13 19 0 6.605147637723501
8 28 3 10 9 8 13 25 0 6.5411265067559015
8 24 26 11 18 23 2 19 0 6.372300726248746
8 28 17 16 18 7 26 25 0 6.079453163796817
8 20 24 15 1 4 13 19 0 6.5813866639807515
8 12 6 21 1 8 2 5 0 6.36467645256303
8 21 14 8 15 13 6 5 0 6.245735810961454
8 22 14 21 12 8 7 25 0 6.854018481549021
8 20 16 8 4 9 6 28 0 6.6949310361576195
8 22 28 8 21 9 18 10 0 6.355707354810894
8 27 24 8 21 23 26 19 0 6.489003004800129
6 25 16 10 9 7 0 4.772383091484562
8 21 23 11 7 8 6 18 0 6.140001084534083
8 26 17 11 14 9 6 25 0 5.865604553306163
8 25 3 10 1 15 14 18 0 5.723129966444411
5 8 26 19 16 0 3.0301850028173147
8 27 24 11 1 15 26 5 0 5.800952755500877
8 25 24 15 20 23 6 5 0 6.6245022253511365
8 28 24 10 14 16 6 25 0 6.6199839096462565
3 4 20 0 2.574871795636494
8 24 26 11 5 13 6 19 0 5.761650458261698
8 24 14 10 15 2 13 19 0 6.1695470901405685
8 25 24 10 14 27 13 5 0 6.360706864816258
6 2 15 8 21 23 0 4.303941255961378
8 22 16 10 9 8 13 18 0 6.668408428262012
7 7 14 15 9 23 6 0 5.1848485581466175
8 22 17 28 9 8 19 10 0 6.579416513054548
8 20 14 28 18 7 2 12 0 6.766519945830691
8 18 17 14 9 20 3 12 0 6.165819229456353
6 5 3 11 10 20 0 4.619791673069142
8 22 24 8 1 15 20 21 0 6.53244654797127
8 22 16 28 15 4 7 18 0 6.651809880259412
8 22 3 8 14 9 6 7 0 6.432329654241633
3 25 27 0 1.960737217054222
4 15 13 27 0 1.6453979911016936
8 22 17 11 15 4 13 21 0 6.461812642329516
8 25 17 28 4 8 13 19 0 6.58464625465786
8 22 18 1 12 27 13 5 0 5.885796166518164
8 27 15 21 4 23 26 12 0 5.870386178169374
6 25 17 19 9 23 0 4.048402674767358
8 25 3 11 1 16 7 10 0 6.556290747086608
8 25 3 14 15 22 24 18 0 5.616697656509745
8 27 26 22 12 15 11 19 0 5.724848199427335
8 22 17 8 14 9 11 25 0 6.592986246663184
8 27 3 24 1 20 2 10 0 5.891004886651075
8 18 26 14 15 9 2 5 0 6.388776906283621
8 22 20 14 9 23 11 18 0 6.383551394142065
6 1 10 8 9 20 0 4.6247102196387475
8 17 16 8 10 3 11 25 0 6.259050847334603
8 21 26 14 15 7 13 12 0 6.5873678261936135
8 22 24 10 1 2 13 21 0 6.727515653198484
5 13 26 19 9 0 2.755601577411576
8 25 5 21 1 8 3 12 0 6.022338903148125
6 17 26 8 7 20 0 4.576654746244999
3 8 27 0 1.872507740495851
8 22 3 8 15 4 17 19 0 6.326699481141139
8 22 17 28 1 3 2 19 0 6.477991740765988
8 25 24 15 9 20 7 23 0 6.535176977259953
8 24 16 27 15 9 6 20 0 5.722714423300177
3 5 23 0 2.2400916561307382
8 18 13 21 1 15 2 5 0 5.980564694065446
8 21 17 23 1 10 14 18 0 5.653722997126463
8 26 20 21 15 7 2 23 0 6.052189888856724
8 17 14 8 1 9 13 23 0 6.296790839970022
8 28 24 10 4 23 2 12 0 6.911294976554137
8 28 26 21 1 20 11 18 0 6.1854111719433185
8 18 16 11 12 23 6 3 0 6.42453250573131
8 28 3 27 14 16 13 25 0 6.212630305738298
2 22 0 1.1065041843592236
2 15 0 0.7058288234100546
8 19 3 6 4 9 13 5 0 5.951676897832835
8 28 16 27 7 23 26 19 0 6.595172693202816
8 26 3 24 1 16 6 5 0 6.136526758723738
8 25 14 22 1 2 13 21 0 6.075580823268076
8 28 24 8 4 7 13 19 0 6.7838122987368035
8 28 17 27 4 9 2 21 0 6.006817763558251
3 2 9 0 2.1014187992309994
8 22 26 8 15 7 11 21 0 6.743514191454183
8 28 17 27 15 4 24 19 0 5.716331147271328
6 22 3 14 12 23 0 4.765843217082089
8 25 24 21 4 7 6 12 0 6.843011758141214
8 20 17 8 27 16 2 10 0 6.1428587628340505
3 12 17 0 2.2802139551371123
8 25 14 21 1 8 24 12 0 6.139019227167278
8 18 10 8 1 9 20 5 0 6.4465182352999495
8 22 24 21 1 20 11 12 0 7.045127260285344
8 22 14 6 9 27 2 12 0 6.245663405802407
8 22 23 11 10 8 2 18 0 6.309780489728412
8 28 3 8 4 9 7 21 0 6.470404372149021
8 22 20 11 4 23 6 10 0 6.715939742395657
8 24 3 6 18 23 19 5 0 6.143126944706173
8 28 24 21 1 23 26 12 0 6.743942429215235
8 25 26 3 14 16 13 19 0 6.3194636644883175
7 22 20 21 9 25 19 0 5.222401942413969
8 20 27 10 15 4 7 12 0 6.439688798727159
8 16 3 6 9 7 2 5 0 6.377490661423689
8 24 15 22 4 23 6 19 0 6.063438431874758
5 17 16 22 20 0 3.669082410449352
8 25 5 22 10 20 6 19 0 6.611035803775149
4 7 2 18 0 1.4727552045473562
8 20 17 28 1 8 19 10 0 6.415381257844363
4 4 21 11 0 2.1644299880865185
8 25 5 15 1 16 13 12 0 6.376087422820156
3 21 3 0 2.50238415955247
8 24 14 10 4 8 13 12 0 6.355113204668703
8 18 28 6 4 9 13 7 0 6.180872947076818
8 27 17 26 18 4 13 25 0 5.326007960417556
8 27 3 11 21 26 6 22 0 5.622294735700814
5 18 3 19 9 0 3.309829888051573
8 24 3 8 1 15 17 23 0 5.438895705183892
8 16 26 8 1 15 2 11 0 5.699692782588212
8 27 24 14 4 20 7 18 0 5.839465960684359
6 25 24 10 4 26 0 4.539742118706296
8 25 17 28 10 23 11 5 0 6.706129246090855
8 28 26 8 18 27 2 11 0 5.547682562991463
8 21 10 11 1 7 2 12 0 6.654066791238845
8 21 28 11 1 9 13 10 0 6.455176022550269
8 25 16 10 7 20 2 23 0 6.924381986963104
8 26 14 21 15 2 13 23 0 5.683394668566734
8 28 24 14 15 23 7 12 0 6.455714098842167
8 18 3 15 1 16 11 5 0 6.503943841527926
8 22 17 27 15 2 13 18 0 5.845089264873213
8 22 26 8 15 3 11 18 0 5.9890677399979975
4 1 20 8 0 2.591996550463997
5 22 16 3 20 0 3.722990354602035
7 1 18 10 12 9 2 0 5.3244451138338125
8 27 23 8 9 7 2 12 0 6.035890329560122
8 28 27 8 4 16 11 5 0 6.213779003786302
8 20 3 8 18 7 6 19 0 6.744159293527018
6 22 13 11 18 2 0 3.8422601652760244
8 21 20 6 1 16 2 23 0 6.3630005066386275
8 15 13 6 9 23 2 12 0 6.018818419187923
8 27 5 14 15 16 26 19 0 5.898425540043771
8 18 26 15 4 9 11 3 0 5.9585970383153395
8 26 1 11 4 23 6 12 0 6.03898639691166
8 21 14 10 1 26 6 5 0 6.520663485361229
2 22 0 1.1065041843592236
8 15 5 10 1 9 2 12 0 6.5015134760627635
6 17 24 10 21 20 0 4.878408361285079
7 4 17 6 12 26 19 0 5.191560268953477
8 28 3 14 1 27 2 15 0 5.325929380961998
8 25 24 28 12 7 11 19 0 7.039480615558777
6 1 13 6 15 23 0 4.06035606520256
3 18 28 0 2.341960118707599
8 18 26 8 1 9 11 12 0 6.545114232203494
8 24 6 11 15 23 13 10 0 6.042141063372098
2 15 0 0.7058288234100546
8 21 27 10 4 9 11 12 0 6.53563537999108
8 28 5 1 4 7 13 12 0 6.224511401373034
8 28 24 22 9 8 13 19 0 6.410384117571219
8 25 16 28 18 4 11 12 0 6.515494242341822
8 28 3 8 18 26 6 19 0 6.131338532999392
8 28 17 27 4 7 6 22 0 5.896411299993202
8 21 17 10 1 9 6 5 0 6.639294122567588
8 24 17 4 9 7 13 19 0 5.802902122053574
8 20 24 8 10 16 2 11 0 6.6253035202796955
8 21 6 10 15 2 13 20 0 6.096669750198849
8 28 17 27 4 20 26 25 0 6.369617705755157
7 25 27 21 15 20 6 0 4.926377970827819
8 22 17 28 1 14 3 21 0 5.969814438348854
5 5 6 10 9 0 3.595421188015962
8 27 26 11 21 9 13 22 0 5.786300002830128
8 22 3 21 1 9 14 5 0 6.46642731771197
8 18 5 10 15 9 17 12 0 6.141739663339115
8 22 5 10 18 4 19 12 0 6.693978408851329
8 21 3 10 15 8 20 12 0 6.721825582865264
8 17 14 11 10 8 6 25 0 6.3156629539403895
8 25 14 22 4 23 13 18 0 6.350911585530289
8 28 27 11 9 23 7 5 0 6.250571642693673
2 20 0 0.9994757466760343
8 24 17 11 9 23 13 18 0 6.061772847995092
8 25 1 11 9 23 6 18 0 6.0763475690816495
8 22 20 15 18 23 13 17 0 6.013353740756056
8 21 5 6 9 16 2 19 0 6.638028920686612
8 22 27 8 20 16 13 21 0 6.597268060685572
8 25 24 11 20 23 26 5 0 6.965442975627926
7 1 5 10 15 27 7 0 5.176967390757633
8 28 3 21 15 27 26 19 0 6.224799108114368
8 28 24 22 15 20 11 19 0 6.546413491949954
8 28 3 11 9 27 26 25 0 6.24635884541093
8 24 3 8 1 4 11 19 0 6.305067846670342
8 27 3 8 7 23 26 12 0 6.327728534140606
5 18 19 11 16 0 3.1690881660973167
8 21 17 26 9 16 2 7 0 6.176357665276116
8 21 14 8 9 27 2 3 0 5.893141753921874
8 22 17 24 4 3 2 18 0 6.002321606034121
8 25 6 21 1 4 13 19 0 6.378279384368067
8 28 17 27 18 23 19 5 0 6.0107915842600566
8 27 5 10 4 9 13 19 0 6.163683028853779
8 27 15 11 4 9 19 12 0 5.578490283653393
8 27 3 8 9 23 13 11 0 5.803995491072094
8 26 17 14 1 9 19 5 0 5.836767210710265
8 17 28 11 9 7 6 5 0 6.57854595710654
8 22 23 8 14 17 19 18 0 5.845749304054506
8 17 1 8 4 9 13 7 0 6.107547810197664
8 25 17 27 9 16 2 19 0 6.408499661187557
8 17 16 27 15 9 2 11 0 5.930415373844982
8 28 17 11 7 23 13 22 0 6.238388094397333
8 22 20 15 18 7 13 5 0 6.504623030433471
8 12 14 8 7 2 6 5 0 6.365112748057907
3 1 27 0 2.188135059285867
4 25 16 15 0 2.327609947977081
8 21 18 8 10 23 3 12 0 6.146328553359497
6 12 24 14 23 16 0 4.537851974746726
8 25 28 22 12 7 13 19 0 6.781750436842179
8 25 28 21 15 9 11 12 0 6.449773970838319
6 18 17 19 12 23 0 4.1928268716524215
8 22 16 11 21 9 2 18 0 6.742933023520411
8 24 17 6 1 15 13 19 0 5.72992994409123
8 20 14 11 15 8 6 19 0 6.41817679312933
8 27 3 22 14 16 17 23 0 5.308683009555876
7 8 6 28 15 7 13 0 5.140048613238284
8 27 17 15 18 16 6 19 0 5.57885874370781
6 2 26 6 14 13 0 3.8186559783611935
8 24 8 22 15 23 2 12 0 6.052444982915395
8 27 17 22 20 16 6 25 0 5.967589919476749
8 26 16 21 1 9 11 23 0 6.064600756726776
8 22 17 23 14 16 3 18 0 5.93898292047613
8 28 16 8 15 4 24 22 0 5.897165753378992
5 18 17 27 9 0 3.2603594461414747
8 25 17 28 1 14 13 19 0 6.21738111749821
8 22 16 8 4 9 13 23 0 6.872620988492619
7 17 24 8 9 7 2 0 5.50191918171
8 28 3 24 18 26 2 19 0 6.122675695528761
8 25 14 10 12 20 24 5 0 6.670811561705193
8 28 3 21 9 20 2 18 0 6.3744400840945765
8 22 3 21 12 9 6 19 0 7.005463702990625
8 17 28 10 4 7 13 3 0 6.403339261194295
3 20 13 0 2.0821232036603137
8 21 18 3 12 27 11 5 0 5.743841135114851
8 23 6 8 14 9 2 12 0 5.674225468247943
8 26 3 11 21 9 6 19 0 6.296221868139405
8 26 17 27 18 4 6 12 0 5.483234331103034
8 28 17 10 12 16 24 5 0 6.441955398036582
8 25 28 22 15 8 11 19 0 6.298560534607702
8 22 17 24 9 8 13 5 0 6.528629923559551
4 15 17 27 0 1.9211809939291915
8 18 6 15 1 4 2 5 0 6.160874795234877
8 19 17 8 9 23 2 3 0 5.695325010921424
8 28 27 22 21 7 26 19 0 6.398375204137267
8 28 3 24 14 4 11 25 0 6.161072319046008
8 28 26 11 20 8 2 18 0 6.040944049634527
2 10 0 0.819453476949507
8 28 24 10 15 17 26 18 0 5.9068265193971
8 28 3 24 26 17 13 5 0 5.629538847713006
8 28 26 8 15 7 13 18 0 6.154448108648049
5 17 13 11 12 0 3.2357396056666525
8 21 17 24 9 16 7 3 0 6.225157118022851
8 21 24 10 14 20 6 19 0 6.976451374718366
8 25 3 10 14 16 7 12 0 6.801793318277818
8 21 17 15 1 9 2 5 0 6.3736159220819175
8 25 17 6 9 16 2 23 0 6.250607273232392
3 25 14 0 2.2304993129417885
6 4 17 27 21 20 0 4.614365305499349
8 25 5 8 14 20 6 19 0 6.5209136252604125
8 25 17 27 21 4 14 12 0 5.834655404430912
2 14 0 0.3118605882399822
8 22 14 28 21 2 11 3 0 6.263152407961719
5 1 6 27 7 0 3.4049915262881334
8 27 3 10 15 9 13 12 0 6.081502930368218
8 22 26 21 18 3 11 5 0 6.230313933528601
8 22 17 11 20 13 6 12 0 6.457911947440428
8 21 15 10 4 8 26 12 0 6.462876561357064
8 20 3 10 14 9 13 12 0 6.79404851495061
6 17 6 27 18 16 0 3.8478537757511515
8 15 28 10 9 8 6 12 0 6.38450942996613
8 24 26 8 21 23 2 5 0 6.6361904582874605
6 8 24 28 10 27 0 4.2019304941724425
8 21 14 11 12 15 6 5 0 6.3617865010921
8 25 14 10 1 2 6 5 0 6.312041924362113
8 25 17 28 9 7 3 19 0 6.438402463921413
4 2 13 8 0 2.1410207330203344
4 7 22 11 0 2.130123623075907
6 22 5 11 21 8 0 4.543573712553182
8 21 14 8 9 13 6 28 0 6.196790563989547
8 27 26 22 4 9 13 12 0 5.966456098168996
5 17 3 26 7 0 3.3277051549281
8 17 27 8 1 9 11 10 0 5.954077445773743
8 24 16 22 12 23 11 19 0 6.646758020351271
8 25 17 8 1 9 23 12 0 6.166420444333729
8 27 3 6 7 20 2 23 0 5.8833573705634805
8 27 3 11 26 2 13 18 0 5.166554412090827
8 27 3 26 18 4 13 19 0 5.50279591748305
8 28 3 27 1 16 19 23 0 6.1266922419581835
8 27 14 10 4 16 11 25 0 6.2159092583677005
8 20 28 11 1 16 13 10 0 6.597726227761246
8 19 17 8 9 23 7 5 0 6.18190736344166
8 21 16 8 1 9 3 25 0 6.473694750829701
8 25 14 22 21 5 6 19 0 6.271727765741193
8 28 3 23 4 16 13 5 0 6.536536822457714
8 22 26 8 15 4 17 19 0 6.268270707639086
8 28 26 10 1 20 7 5 0 6.704528810536194
8 27 17 14 18 9 26 25 0 5.620934109968987
8 27 17 3 14 9 6 19 0 5.409714191424635
7 22 24 28 5 27 7 0 5.165593587310553
8 20 27 10 1 7 13 5 0 6.626305634975601
8 27 14 15 9 13 2 28 0 5.313434315661292
8 22 23 10 21 18 13 12 0 6.586776757550954
8 21 17 23 1 20 2 10 0 6.465601881260808
8 22 18 8 21 2 13 19 0 6.401877170440249
8 27 24 8 15 20 2 3 0 5.710116920642864
8 26 16 28 4 7 13 23 0 6.447821754134768
2 6 0 0.6686512974082248
8 21 3 10 20 16 7 12 0 7.1585481597616205
8 27 24 14 4 16 2 17 0 5.589692071845471
8 25 14 8 12 20 13 19 0 6.818068588718454
2 9 0 0.23041026840407675
8 25 27 10 4 8 11 22 0 6.010391743664858
8 25 17 28 12 9 13 19 0 6.736300259424654
8 25 3 10 15 22 24 21 0 6.151650262639587
8 27 17 11 21 20 13 25 0 6.142379105930672
8 21 17 10 15 20 11 18 0 6.470313932761872
8 27 14 15 1 7 19 18 0 5.455357367696111
8 25 27 22 1 23 7 19 0 6.384947311579538
8 25 18 10 14 9 26 12 0 6.259700283453933
3 4 7 0 2.0155924565545704
8 25 26 21 7 23 17 19 0 6.382408095792524
5 4 23 25 18 0 3.143262352785279
4 21 6 15 0 2.189234322436291
3 21 18 0 2.047303493200809
6 20 26 19 15 9 0 4.059378228447019
8 18 17 28 14 4 11 12 0 6.400058827698228
8 22 20 8 1 23 19 18 0 6.569465735910185
8 28 3 10 1 27 17 18 0 5.432103764567886
6 4 17 3 12 26 0 4.270873413640146
8 25 6 22 4 23 7 12 0 6.602880372781993
8 23 17 8 4 9 26 12 0 6.007099422504417
8 21 17 15 12 9 26 5 0 6.57059814403247
8 24 26 6 15 4 13 11 0 5.569443613792362
4 18 13 14 0 1.935122330193376
2 6 0 0.6686512974082248
5 4 13 19 23 0 3.1810287366506182
7 22 5 8 15 23 11 0 5.471485262762721
7 1 17 14 15 5 11 0 4.769960405504306
4 5 17 6 0 2.14265816942934
8 17 14 10 1 20 13 5 0 6.735523784593827
8 28 17 8 15 9 27 21 0 5.574932754881354
4 19 16 27 0 1.762387633084865
8 28 16 23 18 9 2 12 0 6.249662037819304
8 22 3 8 4 16 20 15 0 6.4884714162541535
8 25 17 28 1 13 11 5 0 6.23616988875478
8 28 6 27 21 23 7 19 0 6.323664684644502
5 5 17 22 9 0 3.465327697465002
8 22 24 8 21 20 17 12 0 6.737953554178347
8 22 27 8 21 13 6 3 0 5.825203714988632
8 22 17 11 1 10 13 5 0 6.5898635349495915
5 1 13 22 16 0 3.299972316242637
8 28 24 10 14 8 11 5 0 6.3524855005928025
8 18 17 14 12 15 3 19 0 5.866410338898895
8 16 26 11 1 4 2 5 0 6.2757356552358825
4 15 14 27 0 1.9543845878264494
8 27 3 8 10 20 13 12 0 6.198825599745145
8 20 26 14 9 16 17 18 0 5.878324833169158
8 22 28 14 4 20 3 21 0 6.398874705022216
8 24 1 10 4 2 13 23 0 5.93132496055139
8 28 17 27 4 7 26 22 0 6.048354031819219
8 24 5 11 18 16 6 19 0 6.185711820055147
8 20 16 11 14 7 2 28 0 6.6886168869475675
8 18 16 3 14 9 13 19 0 6.363357685502923
8 21 17 6 4 20 2 18 0 6.309310911876649
8 27 14 21 1 16 11 25 0 5.991554731826122
8 25 26 11 9 16 20 21 0 6.579778006879046
4 25 5 20 0 2.225849242726909
8 25 10 11 12 15 2 19 0 6.2888809637667045
8 28 6 11 21 23 2 12 0 6.502116097247999
8 28 27 10 15 4 13 12 0 6.073761792470849
