3 13 16 0 1.873972084354387
10 27 24 22 3 6 21 8 2 19 0 6.309755915102885
10 26 25 23 20 6 17 15 10 24 0 6.463097559209971
7 15 4 24 25 1 5 0 4.974004981676007
2 19 0 0.5238869927441281
10 25 23 20 4 5 13 8 1 19 0 6.025888304985314
4 20 14 19 0 1.8704382469474061
7 26 28 8 10 1 7 0 4.665214300087549
10 26 21 17 14 2 13 15 16 9 0 6.82373130745291
7 11 4 27 18 12 13 0 4.71132878267405
10 26 24 14 18 3 4 6 12 9 0 6.457552991040148
10 27 26 23 3 16 13 15 14 5 0 6.315373309783973
10 22 15 13 3 2 5 8 1 9 0 5.880509175601711
9 26 21 5 19 12 7 15 8 0 6.212723168020577
9 28 20 5 3 9 13 8 19 0 6.360432274799386
5 6 12 8 25 0 3.2489739191973785
3 15 18 0 1.618068029727712
10 28 27 24 25 6 5 17 2 23 0 7.276172612919325
10 26 25 16 14 12 3 20 10 9 0 6.25794618312759
10 28 22 19 11 6 4 15 8 12 0 5.965268154285714
10 26 20 14 10 3 4 15 1 8 0 5.965334760272103
10 28 26 24 2 6 7 8 5 23 0 6.70055155216509
10 23 22 21 18 3 7 1 11 9 0 6.907241582237483
10 27 26 22 25 6 21 15 11 8 0 6.243965090946844
10 28 27 22 14 2 21 17 19 9 0 7.484143355935915
10 24 23 22 18 2 13 19 14 10 0 6.7362289584780655
10 28 24 23 14 1 22 15 21 9 0 6.8511186250152045
10 28 25 21 3 6 13 7 12 17 0 6.370780419919096
5 28 22 1 25 0 3.0230864043951886
10 28 24 22 4 20 21 17 14 10 0 6.564099003266176
10 27 25 24 14 2 22 15 1 8 0 5.873781001676385
10 21 18 13 11 3 7 15 5 10 0 6.164347407291729
10 28 25 24 4 5 22 15 21 17 0 6.304438993899412
10 28 24 23 18 2 11 15 19 9 0 6.892538258617991
10 22 21 17 14 1 5 15 16 12 0 6.136394346158647
10 24 23 20 18 9 7 17 4 10 0 6.468472171061876
10 28 20 14 11 6 4 17 1 10 0 6.280588822808066
10 27 15 13 3 6 7 8 5 12 0 5.480100240389217
6 15 16 24 22 9 0 4.128125312801081
10 25 24 17 22 12 10 15 16 9 0 6.403439782912816
10 27 25 23 3 6 5 15 1 8 0 5.922190161303007
10 28 27 22 18 3 13 15 2 17 0 7.279931401031042
10 26 21 15 14 3 13 6 1 20 0 6.1680319165903565
4 13 3 22 0 2.345930115746003
8 13 4 5 2 9 10 7 0 6.408880962815723
7 17 26 5 14 20 13 0 4.631132879145765
8 26 27 1 18 20 4 24 0 6.520396362797493
10 25 23 22 4 2 5 15 14 20 0 6.46209787070463
10 26 24 22 20 5 13 7 16 19 0 6.467177142464436
6 17 5 13 10 25 0 3.7069946123343285
7 21 26 24 3 6 13 0 5.060994391884496
10 28 25 23 3 1 7 15 11 5 0 6.463428359317372
10 24 23 16 4 6 7 15 2 5 0 6.441993676477059
10 27 25 24 14 20 13 17 11 8 0 5.6449718821290755
10 28 25 21 2 6 4 17 16 12 0 6.264261917634173
10 28 26 16 14 20 4 15 1 12 0 6.756249391224067
8 23 11 13 10 9 4 24 0 5.91679015196788
10 28 27 24 25 6 22 7 13 19 0 7.476397473931612
8 25 4 12 18 2 22 10 0 6.137556258504477
10 24 22 14 20 3 13 4 11 12 0 5.640461199232231
10 21 20 17 2 6 13 5 14 10 0 6.4667536104613985
10 25 24 23 2 12 21 8 1 9 0 6.459514113894379
10 21 20 19 18 16 4 15 10 12 0 6.490013321735058
10 26 23 17 18 2 13 6 10 9 0 7.397215393166071
7 15 14 13 10 17 21 0 4.609424769526835
10 28 25 16 13 3 5 8 1 20 0 6.0069883446711465
5 15 27 24 9 0 3.230315762203472
10 28 22 17 4 3 13 7 11 8 0 6.526365659128417
10 25 21 19 18 9 13 15 2 17 0 6.580764921633318
8 25 12 16 11 2 22 6 0 6.322389624687147
6 5 14 23 27 6 0 4.163934667963412
10 25 24 19 10 1 7 17 11 9 0 6.803082994757351
7 9 14 10 19 6 21 0 5.109662471490541
10 28 26 25 18 3 22 21 1 12 0 6.754680334133223
10 27 23 16 14 2 10 15 8 12 0 6.111612482481114
10 24 19 17 18 5 13 7 4 9 0 5.888284083381139
10 27 25 23 14 6 13 17 1 20 0 6.295267927927184
10 25 22 19 20 2 7 15 10 12 0 6.716965817481223
10 24 17 16 3 1 4 6 10 9 0 6.3294498045660115
10 26 25 22 18 10 13 15 21 8 0 5.737546383987829
9 26 21 14 25 10 7 19 11 0 6.310655412510508
7 21 14 27 4 2 13 0 4.914537243089844
5 15 26 6 18 0 2.847496624879994
7 17 12 24 19 16 10 0 4.9313760928555865
10 28 27 21 25 5 13 8 10 12 0 6.575128496493057
10 27 23 21 19 1 13 17 16 9 0 6.639073111081432
10 28 25 24 4 12 21 15 10 19 0 6.613041778179158
4 26 14 8 0 2.3777826029728937
8 26 3 10 18 25 13 21 0 6.16297746020898
5 23 14 24 27 0 3.026469873019436
10 28 22 16 3 12 13 7 8 10 0 6.985393387846181
10 28 22 14 10 2 7 21 1 8 0 7.0040238169521105
5 25 2 17 18 0 2.8802681764734626
10 27 26 21 2 6 3 15 14 20 0 6.30423456195799
8 21 2 13 18 20 7 15 0 6.581799816751761
10 23 22 19 18 3 21 17 11 9 0 7.045281495784474
10 27 26 23 14 3 13 15 21 20 0 6.520263039112953
10 25 23 21 2 6 5 8 16 9 0 6.613048036896071
10 26 25 24 3 2 5 1 11 20 0 6.504234527479062
10 26 25 23 18 2 3 6 16 9 0 6.999622422472443
10 27 24 23 10 3 13 8 14 19 0 6.257709112658456
10 28 26 24 25 6 7 15 16 9 0 7.779278348552358
10 27 24 16 18 5 7 8 4 12 0 5.87679965143843
3 10 23 0 2.046255243032813
4 25 26 1 0 2.3761082462395775
10 21 20 19 18 1 5 8 4 12 0 6.011465307450477
10 23 22 21 18 20 10 8 14 19 0 6.535889451816944
10 28 24 19 18 12 5 16 14 9 0 6.011598152053807
10 23 22 19 18 2 7 8 4 12 0 6.498192987302524
10 27 21 16 14 12 3 20 10 9 0 6.136205142686159
10 27 23 22 4 12 13 19 11 10 0 6.172573657591278
10 28 24 22 14 5 21 17 1 8 0 6.080353722707672
10 26 21 13 2 6 5 8 1 10 0 6.3497874845771545
5 10 14 1 2 0 3.4095377908898787
10 24 22 17 20 1 11 8 16 12 0 5.795105204489902
10 24 22 16 3 5 7 8 12 9 0 6.489833770639422
10 28 21 12 18 6 4 7 11 9 0 6.8360048784514005
4 15 25 24 0 2.1874064965085918
10 28 26 24 25 9 13 15 21 17 0 7.170219270583341
10 28 27 22 25 20 21 1 11 9 0 7.189312861147201
10 25 24 23 22 16 13 15 11 17 0 6.534737136230239
10 24 19 17 4 2 13 8 16 9 0 5.931466973280909
10 28 27 20 3 1 13 17 10 12 0 7.040133665153355
10 28 27 24 18 3 13 20 16 10 0 7.638583614868449
10 27 26 20 18 1 13 15 8 12 0 5.7695264206605135
9 26 21 1 18 6 3 15 2 0 6.810158510370064
10 26 20 17 14 5 13 19 12 9 0 5.94496319915729
3 13 23 0 1.7865275830876512
7 15 14 5 2 20 21 0 5.2261253447576355
10 25 24 23 4 20 22 6 5 9 0 6.501472711494756
6 17 11 12 19 20 0 3.9371834727630093
7 15 3 23 19 9 13 0 5.11748054043215
10 28 24 16 19 3 13 8 10 9 0 6.825114033036311
5 9 14 21 25 0 3.2422895378600662
10 25 23 15 13 5 7 8 4 20 0 5.524760082577527
10 24 22 19 18 6 5 8 11 20 0 6.190653655781936
6 9 12 23 3 26 0 4.234950444254939
10 26 19 14 3 6 13 8 11 9 0 6.42804271517765
10 24 20 16 18 1 10 6 11 12 0 6.07799682175276
8 24 11 16 18 6 22 17 0 6.5776357870342075
10 28 24 13 2 6 4 8 1 10 0 6.23692923150999
10 28 25 22 3 12 8 15 16 19 0 6.052588359211056
10 27 26 22 4 12 13 6 16 20 0 6.296248693530344
10 25 24 23 18 2 7 1 16 8 0 6.810978280929675
7 17 4 28 10 12 7 0 4.695765973179562
10 28 27 21 19 16 4 15 26 9 0 7.03023525094334
5 9 12 6 10 0 3.0533334777070826
5 3 2 5 20 0 3.320781830997863
10 28 27 23 22 3 21 6 26 9 0 7.649601425983955
3 20 5 0 1.6694254720234165
10 28 23 22 3 5 13 17 8 9 0 6.793388898698412
10 27 18 17 13 1 7 15 11 8 0 5.248412263760901
10 26 24 14 11 12 22 2 4 9 0 5.821584556228527
10 22 21 17 20 6 11 15 1 12 0 5.947105652851709
5 6 5 23 14 0 3.1933458236065877
10 28 27 21 18 2 5 1 16 9 0 7.208935868656637
10 25 21 16 19 5 13 15 4 9 0 6.451299244125754
10 21 15 11 4 2 5 6 1 10 0 6.330077745050085
10 27 24 19 14 16 22 8 11 10 0 5.791124881821022
6 21 4 1 22 2 0 4.339134523049858
10 28 27 26 25 2 22 24 4 8 0 6.600607653988338
6 13 26 8 27 6 0 3.6411405507502743
10 28 27 22 18 26 13 17 16 19 0 7.399565592469418
10 22 18 15 14 2 13 8 12 9 0 5.077735989012267
3 28 5 0 2.1033784209617803
10 26 25 17 19 2 7 15 11 9 0 6.597420196247875
10 26 23 22 14 6 5 21 1 9 0 6.7519135755720745
10 24 20 17 13 16 5 6 1 19 0 5.687946831721929
10 28 26 17 20 16 7 15 11 8 0 6.731094353378582
10 27 26 14 25 6 10 8 11 9 0 6.425243290007343
10 26 21 17 14 1 4 7 11 19 0 6.526994311965127
10 28 25 22 3 2 7 1 16 5 0 6.392809540697069
10 27 26 24 3 6 7 17 21 23 0 6.9522580151929505
7 17 28 1 18 3 13 0 5.14073662900999
10 24 22 17 4 5 13 15 10 12 0 6.081515356226604
2 15 0 1.3940673095484555
10 28 26 24 11 6 5 15 1 20 0 6.966634789552414
10 22 21 19 20 6 7 15 16 8 0 6.2204227961296645
10 28 27 23 10 12 7 6 5 24 0 7.208500286601516
10 24 22 21 18 16 13 20 14 9 0 6.30818429791506
10 28 25 24 20 16 7 17 8 12 0 6.429332665637428
4 6 26 14 0 2.464019567950734
10 24 21 20 18 6 5 15 1 11 0 5.411529486444036
10 26 25 12 14 2 10 5 11 9 0 5.879734084939485
9 27 26 14 10 6 11 24 19 0 6.241541249380821
10 26 16 15 3 6 7 8 4 9 0 6.644589935757703
10 23 22 21 3 12 4 8 14 19 0 6.17576621409579
10 27 24 20 18 6 7 8 11 10 0 5.870894285753565
10 27 26 24 22 12 13 21 1 20 0 6.464580386923369
10 23 19 16 3 9 7 15 11 8 0 6.43355737895123
10 28 27 23 3 20 22 15 21 10 0 7.715838038425091
10 26 25 22 3 1 7 17 11 10 0 6.805329200567594
10 28 25 22 4 5 7 19 12 20 0 6.145974087813636
10 27 26 21 22 1 7 6 16 20 0 6.640011567787094
4 15 8 13 0 2.0693482719599086
6 9 26 21 25 20 0 3.8719342901429803
10 27 26 24 18 1 13 7 11 21 0 6.547262961375801
9 27 22 24 13 6 7 17 1 0 6.296121866175826
10 20 17 16 3 2 4 15 11 10 0 6.157987415142837
5 26 14 23 19 0 3.0466743972842414
10 22 20 16 18 3 4 8 14 12 0 5.755750603025719
3 28 27 0 2.0801308724944976
10 27 21 14 4 2 13 1 11 5 0 5.5547696970019365
8 26 12 1 18 20 17 15 0 6.452899290870224
9 28 24 8 10 3 4 17 19 0 6.467863495665301
10 27 25 24 11 12 22 15 16 19 0 6.082961617892117
5 15 28 24 6 0 3.0233200773968623
4 9 14 22 0 2.7896719179208467
10 26 22 21 3 12 4 20 11 10 0 6.290395262441074
8 25 27 4 18 16 22 7 0 6.2864875977922035
10 27 24 22 18 14 13 7 4 19 0 5.856912541731161
10 26 20 14 4 2 7 6 1 5 0 6.061529409028458
10 28 26 21 18 5 13 19 11 9 0 6.852114799484686
10 24 22 16 20 6 11 15 14 10 0 6.222870202359279
10 28 27 20 14 12 13 8 26 9 0 6.378743741296104
10 27 26 22 18 25 13 8 2 12 0 5.949342377358406
10 26 25 24 22 6 13 8 16 20 0 6.528706334942329
5 23 27 24 18 0 3.0872717332452577
10 28 27 24 18 2 10 21 11 12 0 7.300327451228092
10 23 22 17 2 6 7 15 11 5 0 6.578806857858938
10 27 26 24 25 2 23 15 16 14 0 6.240681911336437
5 26 28 8 3 0 2.9299073125358626
10 22 21 19 20 2 3 15 1 9 0 6.311271698173164
10 28 27 24 2 12 21 15 1 20 0 7.341937651284029
2 4 0 0.9971171516738967
8 26 3 1 9 6 22 24 0 6.744471023592242
10 26 23 17 11 3 7 8 10 19 0 6.975461365281084
10 27 26 24 25 2 3 17 14 19 0 6.98599152538926
10 25 21 17 14 2 13 15 11 7 0 6.2113818111339665
10 28 19 12 18 1 4 6 11 2 0 5.956278664823965
4 9 19 1 0 2.342099846317566
10 19 16 11 10 6 7 15 1 5 0 6.2925757592439
5 17 14 16 25 0 3.490814468291048
9 28 23 5 20 9 22 15 21 0 6.819011388767605
10 28 26 23 22 12 5 21 19 9 0 6.977231286524989
10 26 23 17 11 12 3 19 1 9 0 6.7293041132189115
10 22 21 19 18 2 10 15 12 9 0 6.336678235101801
10 28 25 23 14 6 5 15 1 20 0 6.504864472225087
10 26 25 23 4 1 22 17 14 10 0 6.700781584842691
10 27 21 15 2 1 13 7 8 12 0 5.35674742078839
10 28 26 24 18 6 13 5 4 12 0 6.841982826993702
10 28 26 24 3 2 4 15 19 9 0 7.452541370813565
3 4 5 0 2.0757727144932216
10 28 20 14 11 2 3 6 1 17 0 6.2238071612972075
8 26 12 14 2 20 17 15 0 6.001313728473591
10 21 20 12 11 6 5 17 2 9 0 6.522928065159901
10 25 24 16 18 6 13 4 11 8 0 6.043219324740977
10 26 25 19 18 12 21 8 16 9 0 6.229238446386457
10 17 15 11 4 6 7 8 10 9 0 6.486712293431682
10 28 26 20 18 3 5 6 14 17 0 6.472947635943659
10 27 24 14 11 12 7 17 6 10 0 5.980181747363263
10 27 22 21 14 12 4 19 16 20 0 5.967527387322265
10 22 19 17 18 3 4 15 1 9 0 6.256191633049309
10 24 19 17 3 6 13 15 1 14 0 5.874928514854597
10 25 24 22 3 2 7 17 5 19 0 6.833719238818907
6 21 11 12 22 9 0 3.953570823620371
10 28 27 16 14 6 4 8 1 20 0 7.046750720905782
10 28 26 24 19 6 13 7 8 9 0 7.133262356324271
10 27 25 23 18 6 22 7 16 10 0 6.815252968103663
10 26 22 17 20 2 16 15 1 10 0 6.735275443223588
6 6 12 24 14 1 0 4.093336034686525
10 23 20 17 10 6 5 7 11 12 0 6.151665291884957
10 23 20 19 3 2 7 6 11 8 0 6.094268402277037
10 28 25 17 20 6 13 15 4 8 0 5.905992346518014
6 3 28 7 18 2 0 4.256255823157636
10 25 20 17 4 2 5 8 1 12 0 5.73037967561548
10 25 23 19 4 6 7 15 11 5 0 6.326853552001422
10 26 21 20 10 5 7 15 14 19 0 6.31142954775357
10 24 22 21 3 2 13 15 5 9 0 6.269412066487334
7 15 11 14 27 2 10 0 4.934735562504361
10 22 17 14 11 1 4 15 10 9 0 5.759760609465007
10 26 24 23 18 12 22 21 11 9 0 6.8539287131913476
10 26 25 16 11 20 3 15 8 10 0 6.057615954050606
10 25 24 23 10 6 8 15 16 19 0 6.621308659652517
4 4 27 1 0 2.669079549750297
10 25 24 23 18 12 6 15 19 9 0 6.57212830548562
10 27 25 19 20 12 16 15 14 9 0 5.133217965777988
10 27 24 17 2 1 3 15 11 9 0 6.13447633736919
8 28 8 1 25 20 23 15 0 5.814847314243465
10 26 20 19 3 1 7 6 16 17 0 6.686826398111838
2 26 0 0.952722733195998
10 28 26 23 18 3 5 24 16 10 0 7.592688790710398
10 27 24 16 22 1 13 5 14 10 0 5.89847797047963
8 17 16 12 25 6 11 15 0 6.094138180147539
5 17 23 1 22 0 3.1484527591150253
10 24 19 14 18 6 3 8 10 9 0 6.21397202192997
10 28 26 19 14 20 5 15 12 9 0 6.418131026493103
9 25 14 8 20 2 4 5 11 0 6.039872080410668
10 28 25 17 19 3 13 15 4 7 0 6.0335380433470105
10 28 24 23 18 2 22 20 13 9 0 6.654119697829689
10 28 27 26 18 1 8 15 19 20 0 6.476939379616608
10 28 27 19 18 3 21 15 11 17 0 7.199871961568188
10 24 23 22 18 2 10 1 11 20 0 6.545709387049281
10 27 22 16 11 2 5 21 10 9 0 6.429326960280895
10 28 23 21 3 2 4 17 8 20 0 6.743374175708734
10 28 27 17 18 3 5 15 8 10 0 7.044086042734143
3 7 5 0 1.6288743755472854
10 24 17 13 3 2 5 7 1 8 0 5.569396736473178
10 22 19 11 10 2 7 15 5 8 0 5.501508867281567
10 28 24 22 3 6 7 21 1 9 0 7.128113178583043
10 28 22 19 18 1 10 6 16 8 0 6.766982085246285
5 11 2 5 22 0 3.118001095634457
10 27 24 12 11 3 13 7 4 10 0 5.76611206590186
6 11 2 7 18 20 0 3.9227562877315214
10 26 20 14 18 1 13 7 4 12 0 6.231750755157895
10 27 26 24 25 3 7 6 14 18 0 6.522112466485648
10 28 24 23 18 6 7 21 2 5 0 6.780038216622149
10 23 22 21 2 6 7 15 1 17 0 6.9226656177724095
10 28 27 26 18 3 5 15 16 20 0 6.87534562136515
2 10 0 1.1879645121586653
8 26 12 28 4 2 13 7 0 6.045676808835819
10 28 26 24 2 6 3 19 1 12 0 7.318075146531488
10 25 23 22 4 6 5 17 8 19 0 6.634874964073289
5 17 12 28 27 0 3.10332598166977
10 27 25 23 19 6 4 15 8 12 0 5.514924734486342
10 24 21 17 19 6 7 15 1 12 0 6.488331962901868
8 25 11 12 18 6 13 7 0 6.369664724570336
10 28 27 26 18 3 5 20 11 10 0 6.542821173166225
10 28 25 24 18 16 5 17 4 9 0 6.717891427270997
10 26 25 24 10 6 4 15 14 8 0 6.068440861209089
10 28 27 24 18 16 17 15 14 12 0 7.129990354686411
5 15 14 7 23 0 2.9532198580327944
10 23 21 19 18 1 13 8 16 10 0 6.616830031311236
10 23 22 16 9 6 4 15 1 12 0 6.576900056613834
5 9 12 13 18 0 3.3145512830287207
9 19 18 13 4 9 7 17 11 0 5.392572608729775
10 28 24 19 18 16 7 6 11 17 0 6.802409066010282
10 28 26 24 14 12 10 19 11 20 0 6.890863582059821
10 28 22 21 14 16 3 19 11 20 0 6.729377720980832
8 28 12 27 4 16 21 19 0 6.517407660832839
10 25 23 15 18 6 13 7 1 8 0 6.3855903120998105
10 27 23 16 4 1 13 6 11 5 0 6.075826745022728
5 15 12 7 6 0 2.9036810700701707
10 27 22 17 10 20 3 15 2 9 0 6.610822128881491
10 27 25 22 18 12 5 17 1 20 0 5.8919503392875585
10 27 24 21 10 12 11 15 19 9 0 5.676639170241558
10 25 23 20 10 5 7 15 8 9 0 6.242966381576917
10 26 21 19 18 3 5 6 14 9 0 6.540600866315152
10 20 19 16 2 6 13 5 10 9 0 6.231475042845841
8 26 14 23 19 1 13 8 0 6.162555664592012
10 25 23 20 18 1 5 7 4 12 0 6.16247968972948
9 26 25 5 9 12 7 24 16 0 6.258273727562525
10 23 21 17 20 1 13 15 11 7 0 6.181724185698657
10 24 22 21 10 20 5 15 11 9 0 6.227208436701729
10 27 26 22 25 5 4 17 10 9 0 6.3842092840229085
10 28 24 22 3 6 7 17 19 20 0 7.38494199421419
10 27 25 23 3 16 22 5 11 9 0 6.206415633700446
3 20 26 0 1.466300069246272
3 9 22 0 2.23233980399968
10 27 24 22 4 16 7 15 14 9 0 6.074494336993059
5 15 22 16 9 0 3.020603071645372
10 26 23 17 20 1 16 15 14 12 0 6.338396963901022
10 28 26 24 25 14 21 15 11 8 0 6.525395289200967
10 28 26 24 25 12 21 15 14 19 0 7.167802266130802
5 9 2 22 19 0 3.1264865155093693
10 28 26 24 3 2 8 15 19 9 0 7.090463794957602
6 21 2 16 10 6 0 4.4380678346340074
10 27 23 22 3 6 13 15 16 5 0 6.359334891785565
10 27 26 23 25 3 5 15 16 10 0 6.834166286603609
2 4 0 0.9971171516738967
3 16 28 0 2.2836586107352157
8 28 11 1 25 3 22 26 0 6.181908897068011
10 28 25 16 19 5 13 8 1 12 0 6.056095380901214
10 27 25 19 10 6 13 7 11 12 0 5.797725344132857
10 27 26 24 4 17 23 15 10 19 0 6.287785540688032
10 26 25 23 18 1 13 15 16 5 0 6.408956305479988
10 28 24 22 18 15 13 7 4 10 0 6.084495996189586
10 27 26 24 4 5 23 15 8 10 0 5.825039558360477
10 27 24 23 4 6 22 17 15 20 0 6.258032318605319
10 27 26 24 4 3 22 15 11 17 0 6.64888551923682
10 28 23 14 13 2 3 15 1 9 0 6.768816597356702
10 26 24 22 4 16 13 8 14 12 0 5.895968040396098
10 28 21 19 14 1 5 15 11 10 0 6.285317572376342
10 27 26 21 18 14 13 6 11 12 0 5.859583318448391
10 26 23 22 14 2 21 6 11 9 0 6.844839792592654
9 25 20 17 3 6 13 15 10 0 6.255306138329169
10 28 26 24 18 5 22 21 13 20 0 6.8140484511719706
10 28 27 20 25 1 7 17 16 10 0 7.384820067480262
10 28 27 23 25 14 13 5 11 19 0 6.869872157995552
7 15 5 19 20 9 13 0 4.5819031814885545
10 28 27 23 25 6 3 17 11 9 0 7.71029815030076
10 28 27 22 25 16 10 17 8 19 0 7.257137677032423
10 24 20 14 18 6 3 8 4 12 0 5.63366347747629
10 27 22 16 3 1 5 15 14 9 0 6.6149396686189545
10 26 25 21 18 12 4 15 14 20 0 5.8227266038705805
10 26 25 24 2 5 13 21 1 8 0 5.975409117045285
10 26 23 22 18 20 5 15 19 17 0 6.9926444514503325
10 26 22 19 14 2 5 6 12 20 0 6.348051448006442
10 28 26 24 18 16 22 19 10 9 0 7.908105775979154
10 28 25 21 11 6 5 19 1 12 0 5.9270967228371765
3 1 7 0 1.2687783100623158
10 28 27 24 25 2 11 8 19 9 0 7.164872528965292
10 28 14 11 3 2 7 8 1 9 0 7.285282555736004
10 27 25 22 14 12 5 8 19 9 0 5.338953182661104
6 17 28 5 14 9 0 4.0461603560908
8 25 14 13 18 17 7 15 0 5.9925697818007775
8 17 8 24 2 6 7 15 0 6.405448331141382
10 27 26 24 3 16 22 1 14 8 0 6.535621695786299
10 26 24 16 20 1 13 15 4 2 0 6.112622812163234
10 27 25 19 20 6 13 17 5 12 0 5.396073736481982
10 28 23 20 3 2 13 17 4 9 0 6.820858086847746
2 25 0 0.884023702473039
4 26 28 7 0 2.2278383826260355
10 23 22 20 18 2 13 7 8 12 0 6.176738184531961
8 28 4 23 25 20 10 8 0 6.22626088758697
10 27 24 16 2 6 11 15 14 12 0 5.7520141711875965
10 26 25 24 18 20 5 8 4 19 0 6.309702424053207
10 28 23 16 3 1 13 7 4 12 0 7.146734311977073
6 21 5 10 20 6 0 4.0982991611928785
4 25 2 17 0 2.220775229325975
10 19 18 17 4 6 13 15 11 2 0 5.418412682366331
10 19 18 17 10 16 13 8 11 12 0 5.614747120058976
10 26 25 22 2 1 17 15 11 20 0 6.0988738756014
10 27 24 21 4 6 13 19 1 9 0 6.130916726870991
10 28 27 25 18 6 7 8 16 19 0 7.229189456001519
4 6 28 10 0 2.607546309284144
7 16 5 19 18 25 10 0 4.498122444868155
10 27 26 17 25 5 7 8 11 10 0 6.316662446853245
10 27 26 24 14 1 22 15 19 9 0 6.950941884356548
10 23 22 16 14 3 13 17 2 12 0 6.861391413428737
10 28 26 22 25 2 10 1 11 19 0 7.062206321283835
10 28 27 23 3 16 22 8 14 12 0 7.2920545605829155
10 23 22 17 4 3 5 15 14 10 0 6.490227551191711
10 28 25 19 18 20 17 8 16 9 0 6.260787651512933
3 15 2 0 2.3709569693268766
10 26 21 18 3 2 4 15 10 12 0 6.081932218441367
10 28 26 24 11 5 22 17 8 19 0 6.886792215525158
9 23 20 1 3 6 13 19 12 0 6.319785818057471
10 28 26 24 2 20 13 15 19 9 0 7.42209821023172
10 26 24 17 4 12 13 6 11 9 0 6.269524870736998
9 23 22 2 4 9 13 17 10 0 6.453530979431641
10 28 26 21 14 6 7 15 19 9 0 7.1933980193062546
10 28 25 22 10 6 7 17 16 12 0 6.9016750975905685
10 27 23 16 10 2 4 8 11 9 0 6.441803454326277
10 26 25 16 11 6 3 8 2 20 0 6.214587886176452
6 8 27 5 22 12 0 3.655817529170964
10 27 26 23 14 2 21 8 19 12 0 6.4433085425822245
10 28 25 24 4 2 5 21 10 19 0 6.627595417434587
10 26 24 22 13 2 7 15 1 19 0 6.536650235337374
10 26 23 16 10 1 7 17 4 9 0 7.527270914633777
10 27 23 17 14 16 21 6 4 12 0 6.164157998730094
10 27 22 16 18 6 5 15 4 10 0 6.635478150838628
10 25 23 17 14 1 13 21 10 12 0 6.684508231671969
10 25 24 22 11 1 13 5 16 19 0 6.169225795620537
10 28 25 21 3 2 5 19 11 10 0 6.411917152301772
10 26 23 19 18 16 7 17 14 20 0 7.2463130776726565
10 26 24 23 18 2 16 17 14 19 0 6.933659518703773
10 28 24 20 3 6 13 17 8 19 0 6.474662031160545
4 9 4 24 0 2.9878808219920177
7 6 3 2 19 20 21 0 4.79749982515219
10 24 21 17 10 6 13 8 16 12 0 6.31368263479269
10 25 24 19 2 6 13 15 14 10 0 6.357275416538908
10 28 26 14 20 6 5 7 2 12 0 6.727344051577705
10 26 22 17 2 12 10 15 1 9 0 6.7998928903135285
6 15 14 8 23 2 0 3.9144435926224563
10 25 23 16 2 12 3 8 1 9 0 6.78888886215577
10 28 27 23 22 1 3 15 26 19 0 7.61709037098019
6 8 11 7 10 20 0 3.755042701901456
10 26 24 22 3 9 7 15 11 10 0 6.81957513567409
10 28 24 21 18 5 13 15 4 19 0 6.324563773509279
10 26 24 17 2 16 13 15 8 9 0 6.421956215427811
10 26 22 21 20 1 4 17 16 9 0 6.727469288713603
10 26 23 19 20 2 10 6 12 9 0 6.576837635014375
10 26 22 16 20 3 13 15 5 12 0 6.5147771502112555
