11 28 27 24 20 2 5 8 11 4 18 0 7.476767416273266
11 27 25 23 17 21 3 11 9 7 12 0 7.26941855230269
11 25 18 14 10 3 5 8 4 7 6 0 6.819585142058676
7 15 14 25 20 27 24 0 5.655752762694322
6 7 15 10 1 27 0 4.736174751514761
11 25 23 20 12 15 6 11 4 9 2 0 6.984635214488328
11 26 23 17 14 16 13 11 2 3 6 0 6.7653454907870145
11 28 25 22 12 16 8 11 10 3 6 0 7.529129392701657
11 24 22 19 17 16 5 1 4 7 18 0 7.65444924371946
11 28 27 26 24 25 5 6 4 17 2 0 8.052519528697497
5 16 2 13 5 0 3.746609137846688
11 26 23 22 20 21 3 11 13 7 6 0 7.280939140261275
11 27 26 24 15 14 13 11 1 7 18 0 6.566443821740664
3 16 22 0 1.417027430727419
9 27 26 10 7 19 17 6 4 0 4.969535537696942
11 23 21 20 13 2 8 12 9 6 4 0 8.011152864815132
11 26 24 23 18 21 16 13 10 6 4 0 7.386794956538093
11 28 27 26 17 16 13 11 12 3 18 0 7.833715713609908
11 28 26 24 16 15 5 11 10 23 14 0 6.648119327240729
11 25 21 19 14 17 5 1 13 6 2 0 7.212898959432622
11 27 23 22 12 10 5 8 9 3 17 0 6.437372157019968
11 28 26 21 12 15 3 11 10 7 4 0 7.4212998987992815
11 25 24 18 14 15 5 1 13 3 6 0 7.222009804988822
11 25 24 20 17 19 14 11 1 9 4 0 7.184739567781033
11 28 27 25 15 21 5 8 1 6 12 0 8.1050148638556
11 26 23 21 18 10 5 8 12 15 6 0 6.565676030699498
11 27 26 23 20 21 5 11 12 15 14 0 7.190226222002519
3 15 18 0 1.8282719132972347
11 26 21 20 12 15 5 8 9 3 6 0 8.284408164768005
11 28 27 26 24 15 14 20 12 7 4 0 8.27554136748984
11 27 24 20 18 14 5 12 9 17 6 0 6.723954358703132
8 22 25 4 7 2 17 11 0 5.157301096763545
11 28 27 22 20 21 6 13 10 3 2 0 7.232188730009788
7 23 2 3 20 16 22 0 5.37592564696588
11 28 24 21 16 19 14 8 13 3 6 0 7.083451630381125
11 26 25 24 22 2 19 11 1 3 21 0 7.54870499374525
11 25 24 21 9 16 8 1 4 6 2 0 6.842363740952286
6 15 18 28 2 14 0 4.904607088100828
11 28 27 21 18 15 11 1 10 17 14 0 6.798873715479151
11 25 22 21 20 2 8 1 9 7 13 0 7.663388842831581
11 27 24 21 15 19 14 1 13 7 2 0 6.730524319160248
11 28 25 21 14 2 5 8 1 3 13 0 7.770217375318956
11 24 23 21 19 2 3 11 9 7 4 0 6.373330512210595
11 26 25 23 15 21 11 1 12 9 2 0 7.771479557528279
6 17 11 5 24 9 0 4.532508159399914
11 26 25 23 16 15 5 6 10 17 14 0 7.429386648271745
11 20 17 16 15 10 6 8 4 3 2 0 6.350196205821763
11 24 23 18 14 16 5 11 1 7 6 0 6.885926938260141
11 28 27 25 24 8 5 20 16 17 22 0 7.975076101376358
11 28 27 25 23 15 5 20 16 3 21 0 7.630959993236575
11 26 19 17 11 10 3 1 4 9 2 0 6.441637150916719
11 27 24 23 20 15 22 11 4 3 17 0 7.429087201580162
11 28 27 26 25 19 5 8 16 3 13 0 8.012839192271093
11 24 22 21 20 10 8 1 12 16 14 0 7.3522793932556905
11 25 23 19 18 15 11 1 12 17 6 0 6.587897617225769
11 28 27 25 23 21 5 10 9 14 4 0 7.415528307426463
6 7 15 26 2 9 0 4.7723162318805326
11 27 24 23 21 2 19 11 9 14 4 0 6.61356456308596
11 26 25 24 20 2 5 11 16 7 6 0 8.094894467115493
11 28 24 23 16 19 3 8 13 7 4 0 7.6645122202600415
11 28 26 24 22 19 5 17 16 7 18 0 7.06315827671892
11 28 26 23 17 15 16 13 9 3 4 0 7.494374363442853
9 26 25 13 2 21 3 11 4 0 6.93573980961222
11 23 17 16 12 15 5 8 9 3 4 0 7.707835995061279
11 27 25 22 20 19 8 1 10 17 2 0 6.920058604456105
11 27 22 16 14 3 13 11 1 6 12 0 6.7919686615948285
11 24 21 20 15 14 13 12 9 17 2 0 7.238150159044517
11 27 24 22 18 19 8 1 13 17 6 0 6.294096319075226
10 26 25 19 22 15 5 11 12 7 0 7.320333534918682
11 25 24 18 11 10 5 1 4 17 2 0 6.853477860285682
11 28 27 26 24 1 13 8 23 7 18 0 8.223204700631435
9 20 15 11 1 6 17 8 9 0 5.936420520353813
6 23 8 10 18 19 0 4.241609867840383
9 28 25 10 13 6 22 1 9 0 6.490127865210222
11 28 25 24 23 21 18 11 12 3 6 0 6.823164621394728
11 23 22 21 20 14 5 8 1 7 13 0 7.9139913092652066
11 23 22 19 18 15 17 6 4 3 2 0 7.377710490918219
6 26 22 28 13 19 0 4.810357134267614
3 9 21 0 0.8896607631604229
11 27 25 23 22 2 21 12 9 14 18 0 6.83924561855822
9 23 22 10 14 15 3 7 9 0 6.087362173861201
10 26 25 23 5 6 19 8 16 7 0 7.472584091100719
11 27 23 21 20 3 17 8 16 7 2 0 6.553292559986108
6 23 27 10 24 19 0 4.696323483324349
11 28 22 19 18 2 13 1 12 16 6 0 7.629178317200196
2 17 0 1.926229373620816
11 22 18 14 12 10 6 11 9 7 2 0 7.432772198879903
11 28 26 25 22 21 16 6 23 7 4 0 7.687736850923411
11 27 23 22 20 1 5 11 13 15 4 0 6.0267722343076695
11 27 22 15 12 10 8 1 13 9 4 0 6.882148687681454
11 27 24 21 20 2 17 6 13 3 18 0 6.578694977773112
11 28 27 24 22 19 8 11 23 16 9 0 7.207557790378078
11 28 23 21 13 19 5 8 11 9 4 0 7.211994876512955
11 27 22 21 13 10 18 1 9 7 2 0 6.934361141700354
11 28 24 23 20 15 16 11 10 17 2 0 7.783944235731555
11 27 26 25 24 21 22 1 9 14 4 0 7.658712924683286
11 25 24 23 20 3 19 8 16 17 12 0 7.834170736386063
11 21 12 11 7 10 5 6 4 3 2 0 6.511366927348658
7 17 14 4 9 6 11 0 4.607927276745909
3 3 10 0 1.3906661435611964
7 8 18 4 13 25 27 0 5.008054498739439
11 24 20 18 14 10 8 1 13 6 12 0 7.054187745836632
11 28 20 18 13 15 5 11 1 7 4 0 7.710875831887128
9 27 24 23 2 21 14 3 4 0 5.25826809243683
11 24 23 18 12 10 13 11 4 3 2 0 6.892691021568646
11 19 18 17 15 16 5 1 9 7 13 0 7.23752346738655
11 28 26 20 15 3 5 8 11 7 6 0 7.847592877518666
11 28 27 26 15 14 3 6 13 7 18 0 7.633465720200132
11 28 26 25 24 15 5 12 23 3 2 0 7.9272766817044245
3 11 27 0 1.5544486860366016
4 17 2 6 0 2.696481345470315
3 28 19 0 0.9138161925894479
8 28 2 7 20 10 13 11 0 5.649047623039512
11 22 21 20 14 19 5 8 1 9 4 0 7.950421617849168
11 28 27 23 12 8 22 11 1 6 2 0 7.5528437222255445
3 27 2 0 1.1417036610554967
11 23 22 18 12 15 5 2 9 7 4 0 7.69874955945245
11 28 27 21 15 16 8 11 1 4 12 0 7.152204300918572
11 25 24 21 18 2 14 17 16 7 4 0 6.550594654716967
11 27 24 23 15 19 8 11 1 2 12 0 6.686971355404484
11 27 21 20 17 19 5 8 16 7 2 0 6.950191538120774
11 28 27 26 20 2 16 11 9 3 6 0 8.3302342471038
11 28 25 22 20 14 5 13 9 7 17 0 7.755238189551213
8 24 22 25 14 15 16 11 0 5.2744535158521275
11 25 23 16 15 10 3 8 9 7 14 0 6.706724384084275
11 23 20 17 14 10 5 13 9 3 4 0 7.746878027641831
2 27 0 1.0370277339312002
3 11 20 0 1.3564616823784634
4 7 28 12 0 2.3801503047971897
3 26 4 0 1.2771271528334336
9 25 22 12 20 16 19 6 4 0 5.975215382705344
11 27 23 21 12 10 3 20 4 9 2 0 6.21189326752576
6 26 18 10 11 16 0 4.228946026551682
11 28 27 20 13 10 5 6 9 17 4 0 8.214349734338128
11 26 17 16 9 10 5 8 4 7 2 0 7.387904238829767
7 7 14 13 20 25 17 0 5.569456909368593
11 25 23 22 18 21 13 11 16 15 2 0 5.913818847324899
11 26 24 22 19 10 13 11 1 16 14 0 6.767186969175484
6 23 15 25 24 3 0 4.935841434415947
11 26 23 21 20 4 17 1 12 7 18 0 7.07317429619781
6 8 18 11 2 16 0 4.439117677813311
11 28 27 26 24 6 5 11 19 7 22 0 8.091356021406154
11 27 25 24 18 2 14 17 16 3 6 0 6.24173661669081
11 27 24 23 20 19 14 1 10 6 18 0 7.084908743345843
11 27 23 21 14 9 5 8 1 3 2 0 6.341916560393687
11 28 23 18 13 6 16 11 4 3 2 0 6.9000855085901245
8 22 25 12 20 6 19 8 0 5.678195793943261
10 27 25 20 24 15 19 12 10 6 0 6.201320771997544
7 23 7 25 12 9 4 0 4.7619913927344255
11 27 22 18 14 10 13 11 12 3 6 0 6.952183257195424
9 26 22 19 1 3 16 11 23 0 6.498132212508297
4 9 2 4 0 2.1764123918652727
7 1 18 12 2 4 5 0 4.780550072599268
9 22 15 13 6 10 21 11 4 0 6.146145356545516
7 23 1 12 20 4 28 0 5.073366656614531
9 28 22 26 2 3 5 17 21 0 5.9533330623692935
11 28 24 22 21 2 19 17 9 7 18 0 6.626005101575923
11 27 26 23 14 9 22 8 12 7 3 0 7.185446400805712
11 28 24 23 17 15 22 13 9 3 12 0 7.633797766707458
8 28 6 25 9 3 22 8 0 5.504739039052288
11 25 21 19 14 16 5 8 9 7 6 0 7.966432228615298
11 26 24 22 15 19 5 11 1 3 2 0 7.195934947134384
10 28 27 19 13 15 16 11 9 3 0 7.449763854584196
11 27 23 21 18 19 17 11 10 3 12 0 5.817120030295075
11 25 19 17 14 10 8 11 9 6 12 0 6.531574569900033
11 26 25 20 14 19 5 10 9 7 4 0 8.434708356281838
11 25 24 23 20 15 19 17 10 7 12 0 7.529900699899265
9 26 22 23 15 21 19 3 9 0 5.954574834077484
11 28 23 21 14 15 8 11 1 7 6 0 7.171013630603097
4 17 25 13 0 2.809918302867054
11 24 19 18 14 10 13 8 1 15 2 0 6.517024870193746
11 23 21 19 18 16 13 8 9 17 6 0 7.849770022113953
11 24 22 20 15 10 16 1 9 7 4 0 7.816995459653015
11 27 26 19 14 15 8 11 13 3 6 0 7.411344600215768
11 25 24 23 22 15 19 17 9 16 6 0 7.167815910323213
11 28 27 24 14 11 5 1 4 7 18 0 7.537609190377438
9 26 17 12 7 2 8 11 10 0 5.934101024639653
11 28 26 25 24 19 5 20 17 7 22 0 8.002506779464145
8 16 25 4 12 10 13 1 0 5.559843450620702
11 28 26 23 20 10 18 11 1 16 6 0 7.596833919653408
11 25 22 20 17 10 19 11 4 6 2 0 7.15033576809321
11 26 25 24 23 19 22 11 9 15 18 0 7.1924794713220805
11 28 24 23 20 14 8 1 4 16 18 0 7.998346681605235
11 25 24 23 22 21 19 13 10 7 17 0 7.429888180012354
2 6 0 1.6814095015641093
11 26 19 15 13 2 5 8 9 6 12 0 7.120365496493941
11 27 25 22 15 10 5 11 1 3 6 0 6.616354534759314
11 28 26 25 20 15 6 1 9 7 2 0 8.04022499726391
6 7 11 5 9 16 0 4.385224534960133
5 17 27 26 20 0 3.5135540158628853
7 7 15 25 13 3 24 0 5.513099310484598
11 26 20 17 15 2 13 8 12 3 6 0 7.304176198707342
11 26 24 21 20 3 17 12 9 7 18 0 7.784052376744578
3 19 10 0 0.9744093709553244
11 26 25 21 14 15 3 11 9 7 6 0 7.986418961383885
11 28 24 23 22 9 19 11 1 3 13 0 7.550277416280076
11 27 23 21 20 10 14 1 12 7 4 0 6.632782437531112
11 27 26 24 13 21 5 11 1 4 12 0 6.6124237021570105
11 27 24 21 20 19 5 1 9 17 2 0 7.091409572766642
11 27 24 22 20 21 8 11 12 7 18 0 7.005572934287119
3 23 25 0 1.7520381760083312
3 12 14 0 1.1104857844827012
11 25 22 20 17 19 5 8 1 14 6 0 7.252018519759833
5 23 20 4 9 0 2.925025735462011
11 28 24 21 20 15 13 1 12 7 18 0 7.724305793593386
11 27 26 24 22 2 19 8 9 16 4 0 6.624096381725364
11 28 22 21 20 2 5 13 10 19 6 0 7.508705190901779
11 25 24 23 22 15 5 8 11 7 14 0 7.345781182706882
11 24 23 21 14 15 6 12 9 7 4 0 6.630856785639418
11 25 19 17 12 2 3 1 9 7 6 0 6.743077110759124
10 26 24 20 2 10 5 1 4 18 0 6.976109483288204
11 28 21 20 12 16 11 1 4 6 2 0 7.489139992979111
11 23 21 17 15 10 14 1 4 3 2 0 7.05999615258314
5 22 8 12 5 0 3.52183625638909
11 28 25 23 22 21 19 12 9 6 4 0 7.736118161478133
11 28 18 17 14 16 8 11 12 3 2 0 7.465475096645439
11 28 24 23 20 10 13 1 4 16 6 0 8.07756641776864
11 28 25 19 17 15 14 1 9 7 18 0 8.005241625550964
6 16 14 3 2 21 0 4.708831558763625
11 26 18 16 14 15 5 11 10 6 4 0 7.66976337500784
11 28 26 22 18 10 5 11 13 14 12 0 6.5784373566388155
11 28 20 19 15 16 5 12 9 3 4 0 7.897816465197662
10 24 20 15 12 2 17 1 10 7 0 6.102808153768049
11 28 27 24 14 10 13 1 12 9 2 0 7.553414237487505
11 26 25 22 15 21 5 6 2 3 14 0 6.890557161281196
11 19 15 12 11 10 5 8 1 3 4 0 7.816706964508704
11 24 23 20 18 3 8 11 12 7 14 0 7.000391496108082
10 25 23 19 13 21 5 8 9 17 0 6.84773064207206
10 24 18 12 15 3 8 11 1 6 0 6.7776855826995765
11 27 19 18 12 11 5 8 10 16 6 0 6.026829527757194
11 27 23 21 20 10 19 11 4 9 2 0 6.449403127594108
11 25 20 14 13 2 8 1 12 7 4 0 7.320470839696759
11 26 24 18 12 10 3 1 13 7 2 0 7.642558139723471
3 20 21 0 0.8465835078573619
11 28 25 22 20 19 5 8 13 15 12 0 7.59736862289887
9 25 22 12 20 21 18 13 10 0 6.0341342927447155
11 28 25 24 20 9 8 1 4 3 18 0 7.890869348394625
8 22 14 5 2 9 27 11 0 5.879497475475385
11 28 26 24 12 10 6 20 9 3 4 0 7.271419260257073
2 13 0 1.0673661140534803
2 16 0 1.6859952452526978
11 28 24 21 12 15 5 11 10 6 2 0 7.190949097106573
11 27 25 18 15 10 17 1 9 3 12 0 6.843158428603937
11 26 23 18 12 10 5 1 13 3 2 0 7.283597204941489
11 28 20 19 12 10 13 8 9 6 2 0 8.042424578272431
11 28 23 21 15 6 5 1 17 3 2 0 6.422534443660395
4 15 22 25 0 2.738577444854136
8 26 7 23 13 25 19 11 0 5.677685910411716
11 26 25 24 15 14 5 1 13 23 6 0 7.479341172638099
11 23 22 19 14 10 5 8 4 15 6 0 8.284107958312578
11 27 26 25 12 21 5 1 9 7 3 0 7.7354131306997225
11 27 26 25 24 21 5 20 11 9 14 0 7.365600494481785
11 28 27 23 18 2 5 10 9 17 14 0 7.360938140670476
11 26 25 21 20 10 11 1 4 7 6 0 7.87586919074853
8 23 17 12 9 16 26 11 0 5.53684487026127
11 28 27 21 20 15 5 11 13 18 12 0 7.397242728230904
11 26 20 14 12 2 8 11 9 7 4 0 7.897148752467068
2 15 0 1.9815944076120315
11 28 27 25 22 2 21 12 9 3 4 0 7.9526959792048455
11 27 26 23 17 21 8 1 10 9 2 0 6.575449269603045
11 27 25 24 23 10 19 17 9 3 14 0 6.207975530217897
11 24 22 21 12 17 5 8 11 7 3 0 7.046846898629406
6 11 1 25 5 26 0 4.753634762101151
11 27 26 25 22 21 5 13 19 17 18 0 7.342826010041257
11 25 24 18 13 14 5 11 4 3 6 0 7.244671083070495
6 14 18 13 24 10 0 4.466912279624047
8 16 2 13 5 6 8 1 0 5.937786724591529
6 6 25 4 9 16 0 4.172536627870027
9 23 15 12 1 3 5 11 9 0 7.019737854814279
10 27 23 20 5 19 18 6 12 7 0 5.762151283743728
11 26 24 21 17 2 14 8 13 16 6 0 7.180969803377835
11 24 18 17 13 10 8 1 9 16 6 0 7.406866721759142
2 7 0 1.9067394187657594
11 27 26 24 20 16 22 14 9 7 4 0 6.736742674101032
11 25 23 22 20 19 8 1 9 15 4 0 6.754816934148431
11 27 26 24 14 13 5 1 12 22 6 0 6.190030459365758
11 26 25 24 17 21 8 11 10 16 13 0 7.499599210400116
8 25 2 10 9 21 16 1 0 5.370102751325116
11 25 24 16 14 15 13 11 12 3 6 0 7.239577502729562
11 25 20 16 15 10 5 11 1 6 4 0 6.82996871115086
11 22 17 14 12 9 5 11 1 3 2 0 6.934403137392519
11 28 24 22 20 15 8 11 1 16 13 0 7.348060993653685
10 28 27 26 24 3 22 12 9 6 0 7.119134073139662
11 26 22 18 17 10 5 13 4 15 2 0 7.105519998447924
11 28 27 26 18 3 5 13 12 16 14 0 7.7786993550345045
5 24 21 10 12 0 2.6774924326947946
11 27 25 21 20 2 14 12 4 6 18 0 6.805850892691747
11 28 27 16 12 10 3 13 9 7 4 0 7.990986047341208
4 17 13 19 0 2.610595395492462
2 28 0 1.6780296866740287
11 19 16 14 12 10 5 11 9 3 4 0 7.011839121485197
11 27 25 23 18 15 19 1 13 17 6 0 7.0794089514176015
11 26 24 22 20 10 8 1 9 7 18 0 7.793994310836796
11 28 27 22 20 15 18 12 9 16 6 0 7.235483575620272
11 27 26 21 15 9 8 1 4 7 17 0 6.671894042616451
11 28 25 22 21 2 5 10 4 19 18 0 6.405979232094905
5 1 21 6 24 0 2.6334212852076773
11 28 26 21 14 10 5 17 9 7 6 0 7.437773583972877
11 28 26 23 20 3 5 11 12 7 6 0 8.118788433584063
11 27 24 19 15 14 5 1 4 3 17 0 7.137955366492192
5 6 27 4 13 0 3.1738546728885275
11 28 27 24 23 2 19 6 16 15 18 0 6.403043040684729
11 24 22 20 17 3 16 8 9 7 6 0 7.596535357175126
8 26 22 10 7 3 16 11 0 5.3720643069864495
9 28 21 20 7 9 26 11 4 0 6.179798882517852
11 24 21 16 13 3 5 12 9 7 2 0 7.265853825663351
11 28 22 21 16 19 5 1 13 14 12 0 7.069874642394224
8 18 15 7 14 3 27 1 0 5.063984734132964
5 26 27 10 6 0 2.944462323631927
11 26 22 21 12 9 18 11 4 7 3 0 7.574134122306624
8 28 14 7 20 6 5 8 0 5.410218387730157
8 25 15 12 2 4 27 13 0 5.3936431367751965
11 27 26 24 17 10 3 6 9 23 4 0 5.836093166432029
11 26 24 17 12 2 3 8 9 7 4 0 7.725023115064918
5 15 22 23 24 0 3.298372963085523
11 28 19 16 13 15 11 1 9 6 4 0 6.878891330701773
11 26 25 24 20 15 13 12 9 16 18 0 7.948335262670748
10 28 26 19 15 21 6 13 16 7 0 6.754985191113414
11 28 23 21 12 10 8 1 16 7 6 0 7.25783224532692
11 25 22 15 14 2 8 11 1 3 12 0 7.085324653351245
11 28 26 23 22 21 13 20 4 16 14 0 7.59819486432686
8 22 7 10 20 3 14 11 0 5.467850542606668
11 25 23 20 18 19 17 11 16 7 6 0 6.885143798203623
11 28 25 24 20 21 5 12 9 7 2 0 7.919695152460946
6 26 11 25 6 21 0 4.345367710040516
11 28 24 23 22 15 19 1 10 3 6 0 7.457676443641738
11 26 21 18 15 16 8 11 1 9 6 0 7.173653521039977
11 28 25 24 18 21 13 1 10 15 14 0 7.0142419350475365
11 27 19 18 14 17 13 1 4 6 2 0 5.996623106016785
11 26 25 23 22 6 5 11 12 17 4 0 7.953823695566104
6 11 22 10 1 26 0 4.405177870338032
7 23 8 10 20 9 21 0 5.091061699529206
11 23 17 16 13 2 8 12 9 7 4 0 7.653356506855369
11 23 21 19 18 15 14 8 10 16 6 0 7.453835567094682
6 9 25 4 13 21 0 4.197120807938248
11 28 27 20 15 9 19 11 4 7 2 0 8.118099541031127
11 28 26 23 20 8 5 11 13 9 18 0 7.589504346180329
11 22 21 16 11 10 6 8 9 3 4 0 6.931873071716343
11 27 23 22 20 21 3 1 19 15 18 0 6.070039517852032
11 28 24 23 20 10 13 11 9 6 4 0 8.026801248066784
11 27 23 21 16 15 5 8 12 17 14 0 6.014369267304995
11 28 27 25 20 16 6 1 23 7 4 0 8.430591177984995
11 26 23 22 15 19 5 1 10 3 4 0 6.896893921944777
11 21 18 13 9 10 5 8 1 3 2 0 7.509651113341206
11 26 22 21 18 2 14 12 16 17 4 0 7.051771957358529
11 24 22 19 15 14 17 13 9 3 6 0 7.617426282909058
11 27 25 23 21 15 19 2 10 3 18 0 6.29203060702388
