9 26 23 11 25 3 7 5 15 0 6.61630863028402
9 27 13 11 6 2 7 5 25 0 6.374550661531199
9 28 24 22 2 27 6 19 18 0 6.711390525132008
9 28 17 8 12 26 6 5 1 0 6.238961232338006
9 26 19 14 20 11 9 5 12 0 5.937047117590899
9 26 21 14 2 3 9 7 25 0 6.09649086787646
8 26 15 17 16 18 6 25 0 6.598169274681047
9 28 23 9 16 3 7 19 18 0 5.258204446278939
9 22 13 20 2 3 4 9 12 0 5.356730401330785
9 24 20 14 10 8 4 19 17 0 6.059028114351664
9 23 12 8 16 3 9 7 6 0 6.003434727364102
6 6 15 11 2 18 0 4.3568969396814055
8 20 24 14 15 8 4 19 0 6.683385367694653
9 27 20 8 10 18 6 3 17 0 5.681913315403584
9 28 23 17 15 11 14 25 1 0 6.042426356596107
4 9 12 2 0 2.5938477598374403
9 27 26 4 21 3 2 19 17 0 5.668541885870026
3 18 1 0 0.8218269679295338
6 24 22 4 10 27 0 4.335342308617497
9 27 23 14 25 16 9 5 10 0 5.851099945024303
9 26 21 14 25 3 13 8 10 0 6.424343363127624
9 24 15 11 5 3 9 7 1 0 6.129731460209081
9 24 16 11 21 10 4 5 12 0 6.0813280203541265
9 23 13 11 21 3 6 8 12 0 6.385783900292421
7 9 12 23 25 11 5 0 6.358863829061439
9 27 19 16 25 18 13 7 15 0 5.448501851018858
9 28 24 8 5 16 13 7 17 0 6.580745586191725
5 26 2 22 10 0 4.171654929036329
4 18 5 8 0 1.898154496873152
9 28 26 14 6 18 24 5 25 0 6.0385650182412105
9 28 25 8 2 11 6 5 1 0 6.256092928656232
9 26 24 6 5 11 20 19 1 0 6.999170829859394
2 5 0 0.6240015604569787
9 23 17 16 15 3 20 5 10 0 6.599357688275917
2 23 0 1.3456526195336198
9 27 22 23 2 11 6 19 1 0 6.552472248460845
9 21 16 4 6 9 7 5 10 0 5.789055518063649
9 27 22 6 15 8 9 7 1 0 5.926021813789149
9 28 15 23 1 8 4 5 12 0 6.341590249282067
7 16 4 8 15 2 6 0 6.264590442978122
9 18 14 17 5 3 9 8 13 0 5.548337173027653
9 27 26 14 25 16 10 24 22 0 5.684272237023455
9 23 17 4 15 16 13 9 1 0 6.182253897160251
9 26 15 14 2 1 10 5 22 0 7.212795213008384
4 6 8 11 0 2.2290154243367875
9 22 20 11 15 3 13 19 16 0 5.52874073906823
7 3 12 8 21 27 22 0 6.2438579499886835
9 27 15 14 21 3 13 7 1 0 6.251674833970195
6 19 7 14 1 26 0 4.3086121801521955
9 28 21 8 4 11 6 9 10 0 5.531376893179735
9 25 19 9 15 16 18 5 1 0 5.685732753503766
9 26 20 14 2 17 18 9 1 0 5.759198612784874
9 28 22 14 1 3 19 21 17 0 6.412070168433333
9 26 24 2 15 3 7 21 1 0 6.721798997494193
9 27 22 14 25 11 13 19 1 0 6.577710650347949
9 28 22 14 15 8 6 26 4 0 6.373462186826405
9 27 15 23 6 2 7 5 10 0 6.528333544291781
9 23 20 11 1 3 5 19 12 0 6.058406510092097
9 25 23 8 16 11 14 21 17 0 6.01614928179443
9 28 20 14 25 10 9 5 12 0 5.71670509015801
9 27 23 16 25 3 14 9 22 0 5.148337418449504
9 27 26 6 15 3 9 21 23 0 5.580453054071959
9 28 24 14 10 3 13 5 12 0 6.728660236217894
4 19 12 2 0 2.61779700126578
9 26 20 11 1 16 18 5 12 0 5.84300600044727
2 16 0 1.3631849251912902
9 19 18 8 2 11 13 7 12 0 6.126166551104435
9 21 14 16 5 11 13 8 12 0 6.115527277694022
9 27 23 22 25 1 10 19 12 0 5.865921522872971
9 28 27 14 25 10 24 19 1 0 6.122549337352225
9 19 15 12 2 3 18 7 1 0 6.3787892326029505
9 28 26 6 15 2 5 19 13 0 6.187185218798292
9 18 10 11 5 3 9 7 1 0 4.9452816437197455
9 23 22 4 15 2 13 21 18 0 6.804557707667826
4 28 12 23 0 2.4829869512218083
6 23 12 6 1 17 0 4.696859532865599
9 24 16 23 15 3 11 5 4 0 6.154819101412827
9 20 13 4 2 3 6 7 12 0 6.6411924645393485
9 27 23 9 16 3 20 19 12 0 5.139107254386231
9 28 24 17 25 14 13 9 22 0 6.099328889315414
9 24 20 14 15 16 11 4 18 0 5.360623771462769
9 27 14 8 19 3 7 5 10 0 6.233754763952475
9 26 22 17 6 3 18 21 12 0 6.7738821940373874
9 23 14 8 10 17 4 2 1 0 6.677563238790376
9 23 13 11 2 18 4 3 10 0 6.347899000315046
9 27 22 6 1 11 20 15 17 0 6.189626356527608
7 20 12 17 21 16 13 0 6.013233116918894
8 20 22 11 1 17 6 19 0 6.739121696070339
9 21 17 11 20 1 10 3 12 0 5.949669738025303
9 28 20 17 25 11 13 4 12 0 5.657247982616045
6 19 17 11 25 16 0 4.528959460866254
3 26 21 0 1.3862431473037629
6 26 14 8 23 17 0 4.4163360459808
9 28 24 9 6 16 7 19 22 0 6.085905455989669
9 28 24 4 16 11 13 21 18 0 6.156686881742293
9 23 21 5 2 18 7 19 13 0 6.2057793986770795
9 23 22 14 5 8 9 19 18 0 6.307438941463633
9 26 23 14 20 11 6 19 12 0 6.447872971457585
9 24 13 9 10 8 4 5 18 0 5.893201155168231
9 28 21 8 16 3 9 5 12 0 5.565100697090161
9 27 26 4 6 16 7 5 12 0 5.474756648577201
7 19 24 11 21 18 23 0 5.964247093112039
9 26 24 23 10 16 13 15 12 0 6.67726749998863
6 13 15 6 2 10 0 4.586491218239031
9 27 24 14 16 18 13 4 23 0 5.812377672164529
9 27 24 4 1 18 9 7 13 0 5.484402525576256
9 24 23 11 15 16 9 19 12 0 5.903291523886379
9 28 24 22 2 16 9 19 1 0 6.09030705300792
9 26 24 17 2 18 20 14 12 0 6.48142303095965
9 28 23 14 21 1 13 7 12 0 5.830799641488249
9 27 17 8 16 11 7 5 12 0 5.9753287398583765
9 28 23 11 2 3 18 7 1 0 5.749954279599403
9 26 21 14 20 8 9 19 13 0 5.796724307532717
9 28 22 23 1 11 6 9 12 0 5.928642077784573
9 23 22 14 6 11 9 19 16 0 6.178032765085678
9 26 19 17 25 10 6 7 4 0 6.498339587762224
7 3 4 23 21 2 20 0 5.928475993744707
9 24 14 23 2 11 10 9 1 0 6.199673919211581
9 28 26 11 20 17 7 19 13 0 5.608021396334143
2 23 0 1.3456526195336198
9 28 13 8 20 10 7 5 1 0 6.295140452282788
9 28 24 8 16 3 4 21 17 0 6.490102716205211
2 15 0 0.791785144909723
7 19 24 14 2 17 22 0 6.34150442640469
2 9 0 1.4998620394862325
9 26 24 22 16 8 6 19 25 0 6.840213086032597
9 26 25 14 2 18 5 19 20 0 6.363752169367046
3 16 23 0 1.3856681595089442
9 18 15 14 2 8 9 5 12 0 5.960879250632763
9 25 23 9 2 16 20 21 18 0 5.533528298422801
6 26 22 8 2 3 0 4.690992587563743
9 25 24 14 16 3 4 9 18 0 5.754335281440657
9 27 24 4 5 3 9 7 23 0 5.747479014939047
9 28 22 23 5 11 18 9 17 0 5.937914989540948
6 9 15 23 25 17 0 4.982693797549493
3 28 5 0 1.2462989939655134
9 28 27 14 25 17 10 3 22 0 6.055534413356997
9 27 22 11 25 1 4 2 12 0 5.95059732938824
3 1 17 0 1.356239826495601
9 28 27 23 15 3 13 9 12 0 5.558793254418244
6 9 5 8 25 18 0 4.538928611782302
9 27 22 20 5 26 7 19 1 0 5.9087017996255815
9 27 22 17 15 10 7 21 1 0 6.476575221900908
9 27 20 11 5 18 9 7 17 0 5.149759824841112
9 25 24 8 5 11 6 19 20 0 6.810165465257465
7 20 7 6 21 8 5 0 5.857115112319191
9 24 19 17 2 3 7 5 20 0 6.325051081928121
9 28 22 11 1 3 2 19 12 0 6.259563317025023
9 26 20 17 10 8 4 25 12 0 5.98987395920176
9 25 17 16 21 3 6 5 12 0 6.35202044974684
9 25 22 11 5 17 13 9 12 0 6.197174551850016
9 27 24 11 15 18 23 9 17 0 6.069368208658542
9 25 21 16 10 18 13 7 1 0 5.597138613166395
9 27 24 11 1 16 6 13 17 0 6.125333135316383
4 26 15 4 0 2.763069560541619
2 14 0 0.7627706683826909
9 28 22 9 25 3 4 7 17 0 6.049427299299452
9 23 13 12 10 8 9 19 1 0 5.939863838327799
9 26 23 11 2 3 9 21 1 0 6.183511888236891
9 27 26 16 2 18 7 5 10 0 5.41833183350403
3 9 18 0 1.1631640090857747
9 28 24 6 15 11 9 5 4 0 6.396221015500236
9 28 22 8 1 16 5 19 17 0 6.660049919236892
9 28 24 9 2 16 13 7 1 0 5.91929930391067
9 27 24 22 1 11 20 5 12 0 6.087157123221019
9 28 25 8 2 11 20 21 22 0 6.014122378569894
9 28 15 20 2 10 4 8 12 0 5.877588380147289
9 27 23 17 2 3 6 5 18 0 6.253821714954913
9 27 14 13 2 16 4 7 12 0 5.665812801219909
9 26 20 8 12 3 11 19 17 0 5.944862823210558
9 28 26 6 15 3 13 9 18 0 5.524139448311228
4 23 10 6 0 2.187797535248638
9 27 26 11 25 10 13 9 20 0 5.179421891461716
9 22 21 11 10 16 9 19 17 0 5.514235331902439
9 28 21 14 10 18 20 3 1 0 5.617407987270522
9 28 24 16 15 3 9 5 1 0 6.13908996493866
9 27 24 14 10 17 22 4 12 0 6.054309266304457
9 27 20 4 10 1 13 19 12 0 5.5185267654569765
9 24 17 14 10 11 23 2 1 0 6.314772063800837
9 28 23 20 4 26 9 5 10 0 5.331236031735628
9 28 23 17 15 8 13 7 25 0 6.242130011406664
9 23 22 14 4 18 6 5 10 0 6.8823631222768205
9 28 27 8 21 1 13 5 12 0 5.945530431416303
9 24 21 17 15 18 20 9 1 0 5.7372940926736105
9 25 17 11 15 3 6 7 12 0 6.518175592015857
9 24 21 6 15 17 13 5 1 0 6.786928864811873
9 27 17 20 15 3 6 7 1 0 6.065524583108794
8 27 14 8 16 11 26 9 0 5.354180527236912
9 21 16 11 2 3 9 19 1 0 6.03971938352961
9 25 23 14 2 16 6 19 4 0 6.320913582320905
9 27 26 23 25 10 24 7 1 0 5.586251229388474
9 25 24 23 10 17 13 3 1 0 6.597555157882771
6 19 24 14 28 17 0 4.632039504958929
9 25 23 8 21 11 6 5 14 0 6.085325343244321
2 12 0 0.8673093006146436
9 22 15 14 1 16 4 3 12 0 5.764442351889331
9 28 24 16 15 11 14 2 25 0 6.0272114384578215
9 28 22 14 4 27 13 3 1 0 6.232670691979967
9 27 23 6 2 11 7 19 15 0 6.010004005843787
7 9 24 5 16 27 26 0 5.95758026820917
4 7 12 22 0 1.957758400320438
9 27 23 6 2 11 7 21 1 0 6.0249721312074245
9 27 22 11 15 10 13 3 1 0 6.195509712010824
9 24 23 8 15 3 2 21 4 0 6.297327669861433
9 28 24 6 16 3 7 21 13 0 6.351496633392638
2 14 0 0.7627706683826909
9 27 22 14 9 11 13 8 17 0 5.49911331357524
9 24 22 11 6 16 9 7 20 0 5.8550322938368975
9 24 15 14 10 3 4 21 1 0 6.6779710180262235
9 27 22 4 2 16 7 21 20 0 6.032790362970776
8 26 15 23 10 18 13 7 0 6.495549306850443
3 20 24 0 1.8362672192217246
9 28 27 8 2 19 20 21 17 0 6.0382025210722325
7 26 14 5 15 27 13 0 6.346869922808311
9 27 24 23 15 18 9 2 17 0 6.059041197838132
3 1 2 0 1.3663865196594909
9 28 25 5 15 18 2 19 10 0 5.971807102215103
5 23 22 8 25 0 4.513972379146463
9 26 21 14 16 3 18 7 12 0 5.810304089570788
9 27 17 14 1 18 10 13 12 0 5.652581699171769
9 26 24 23 15 3 6 14 25 0 6.989797982274
7 9 12 14 10 8 24 0 6.077778282731746
9 25 22 5 2 3 10 21 12 0 6.608257679948766
9 28 15 20 4 6 13 9 12 0 5.468950646782163
9 25 19 9 15 18 10 2 1 0 5.5450491635661665
9 21 19 20 15 18 10 3 1 0 5.854269535939318
4 27 2 8 0 2.1561065624606863
9 20 14 11 9 8 7 19 4 0 5.817790985796609
9 22 21 20 10 18 13 5 1 0 5.655713178175794
9 28 23 14 6 26 13 4 12 0 5.69039375877885
8 26 9 11 16 18 20 23 0 5.518202771315219
9 27 11 8 20 3 9 5 4 0 4.977815747744653
9 28 27 4 15 2 24 5 26 0 5.997346509012486
4 26 19 8 0 2.3986684849784927
9 23 22 8 21 11 5 19 1 0 6.876377700716746
9 20 15 8 2 11 13 3 10 0 6.828414305547265
9 23 20 11 10 16 18 15 12 0 5.531410988172447
9 27 24 26 6 8 7 21 18 0 5.682653559946379
9 27 26 4 20 3 13 9 18 0 4.766104536154039
4 16 7 18 0 1.8505852696089664
9 28 24 6 2 16 7 5 10 0 6.76078021065283
9 28 27 17 15 16 26 9 25 0 5.608320115451832
9 27 26 8 25 17 9 7 10 0 5.48002728912452
9 27 22 14 15 3 13 21 1 0 6.599826880946008
9 26 22 14 25 9 6 19 4 0 6.555799111539967
9 24 22 9 6 16 7 5 1 0 6.142083734839467
4 27 28 8 0 2.040990880910723
9 26 24 6 1 18 22 3 12 0 6.507530107401705
9 24 22 14 5 18 9 19 17 0 6.493338703990469
9 24 23 14 20 3 6 4 12 0 5.841656906827937
8 26 9 6 1 16 24 19 0 6.331747097681491
9 23 22 4 15 3 6 9 1 0 6.490419994530018
9 20 13 9 6 18 7 5 1 0 6.252783844889313
2 9 0 1.4998620394862325
9 23 22 8 10 18 14 7 17 0 6.52025688419188
5 19 24 8 2 0 4.68093579239404
8 20 15 8 2 3 6 26 0 6.69195012144159
9 28 27 11 25 17 7 21 20 0 5.96976760466889
9 28 27 11 15 17 7 21 10 0 6.136077324465471
3 21 17 0 1.6006154471173413
3 21 11 0 0.9240686081022798
9 23 21 14 6 1 7 19 20 0 6.179043193809175
9 26 17 20 15 11 6 9 12 0 6.212657101582942
9 28 27 6 25 26 9 19 23 0 5.725424282405068
9 20 19 14 15 18 10 9 12 0 5.908688919621833
9 23 15 8 10 2 5 19 1 0 7.036777323271333
9 26 23 9 15 16 20 5 10 0 6.17757184963653
9 26 22 4 5 1 7 19 12 0 6.63821928815003
6 1 28 22 10 18 0 3.7517548716131186
9 26 17 16 10 18 4 3 12 0 5.9191142598421065
9 28 27 14 15 8 9 19 26 0 5.613994870187481
3 25 24 0 1.6403659034473899
9 26 19 4 15 11 13 7 18 0 6.214558268273434
9 28 27 4 15 11 24 25 10 0 5.915680438521487
9 27 24 5 15 19 10 21 22 0 6.513393732692712
9 28 22 13 25 16 9 5 1 0 5.983647559715508
5 19 24 21 10 0 4.133619394104853
9 24 21 14 2 3 20 5 12 0 6.297708369916879
2 12 0 0.8673093006146436
8 20 17 14 15 27 13 2 0 6.618016094841373
9 27 24 14 4 11 9 5 26 0 5.847677929773185
9 26 24 12 10 3 13 19 1 0 6.7050565582883745
6 26 28 24 10 16 0 4.123999043971064
9 27 22 11 21 17 4 5 12 0 6.296011355340679
9 28 27 14 15 8 6 21 20 0 6.084878270541086
9 27 24 8 6 17 9 7 4 0 5.879482658737498
9 22 14 8 20 6 13 5 4 0 6.085308984546552
4 27 2 11 0 2.0496896107858804
9 25 17 6 10 3 20 5 1 0 6.64211202979557
9 23 18 11 16 2 4 19 1 0 5.709771684578422
2 24 0 1.213125001819471
5 12 4 11 5 0 3.773626764598276
2 3 0 1.5340290545617377
9 27 23 11 15 2 6 7 17 0 6.17970009579663
6 20 28 8 25 27 0 4.591547620576023
9 28 27 8 25 2 13 9 12 0 5.596684997582155
9 25 22 23 4 16 6 8 17 0 6.313783553763999
6 28 15 23 25 2 0 4.3997169887087955
7 20 2 8 25 26 5 0 5.993615908976919
9 23 20 14 4 17 9 19 10 0 5.8296804629394385
9 27 13 23 2 10 9 5 1 0 6.066863082634317
9 26 22 20 25 15 6 21 13 0 6.817645892917126
9 21 16 14 15 11 13 5 18 0 6.553279114433705
9 28 23 11 19 27 9 5 10 0 5.70022086292736
9 24 18 11 6 16 13 5 1 0 5.979607363929531
6 3 7 24 20 18 0 4.112650939763024
9 27 24 22 10 26 6 19 1 0 6.321188120484913
9 26 14 11 15 1 6 2 12 0 6.836082485552318
4 3 22 20 0 2.6084925589567787
9 28 17 25 15 3 6 7 1 0 6.206414506321965
9 24 16 14 4 11 9 21 12 0 5.621127164729802
9 23 15 8 2 3 18 7 1 0 6.605622644596434
9 22 15 14 16 11 6 3 10 0 6.081992496901374
9 22 16 9 15 18 4 3 1 0 5.077425718797716
9 25 24 6 16 18 20 5 12 0 6.473253138384627
9 24 22 4 15 2 6 9 20 0 6.2470735952096055
9 28 21 20 15 2 7 19 10 0 5.961508301799491
9 28 24 17 25 8 16 19 1 0 6.460214755978744
9 19 15 8 4 10 9 5 1 0 6.622985635837744
9 28 26 6 16 18 13 7 17 0 5.6910588302883856
9 28 15 8 2 1 6 7 23 0 6.573202482293117
9 22 17 11 20 3 6 9 16 0 5.2330115580340495
8 23 12 9 2 19 13 21 0 6.2123899564379395
9 28 19 14 4 2 9 5 20 0 5.537419075931342
9 28 24 11 21 16 6 5 4 0 6.489325257963912
9 24 22 23 21 1 4 19 20 0 6.354992254604707
9 26 25 8 10 18 13 7 17 0 6.298549920354006
9 26 24 9 2 19 5 21 22 0 6.6683222010527405
9 27 24 4 2 17 9 5 1 0 6.243583912062789
9 28 24 14 2 11 9 25 12 0 6.154489463896425
9 28 27 24 25 1 13 21 22 0 6.058665337458661
8 24 9 22 10 18 20 3 0 5.573526637808434
9 25 19 8 16 11 4 7 12 0 5.608441725335914
9 26 22 13 2 3 6 7 25 0 6.727250754984879
9 28 23 8 1 16 18 5 17 0 6.075623341999284
3 28 14 0 1.495048754426159
9 28 23 8 2 11 4 5 1 0 6.211347763201277
9 28 24 17 10 26 9 5 1 0 6.244347220206584
9 26 24 17 25 11 7 5 20 0 7.086490129257371
9 20 19 8 10 11 6 9 1 0 6.007591855410762
9 24 21 14 10 3 5 19 1 0 6.369523971872414
9 24 21 16 10 3 20 19 12 0 5.759595152905689
9 19 15 14 10 17 13 8 12 0 6.87510823284905
6 19 22 23 21 27 0 4.704262242630728
7 9 4 11 5 16 24 0 5.8888655259034355
8 13 12 4 2 8 6 24 0 6.3942498115029185
9 17 12 11 6 2 13 7 4 0 6.3006448215544335
9 19 13 9 15 2 7 5 4 0 6.470486407292426
9 23 13 11 6 16 7 5 10 0 6.702797619447915
9 27 17 14 16 3 13 8 1 0 5.752628888229229
9 28 19 8 4 16 13 3 12 0 5.54409586708085
9 28 25 14 20 18 6 9 17 0 5.464955342213091
9 27 17 16 15 18 14 8 1 0 5.397508083773069
9 27 19 8 16 11 9 3 12 0 4.969465152342156
9 28 24 8 15 9 20 19 22 0 6.240888495379422
9 28 25 23 6 3 18 19 17 0 5.973982572780164
9 28 22 16 15 3 7 8 25 0 6.015731419524703
9 27 16 14 1 11 13 2 23 0 5.643591972604199
9 28 24 22 15 27 6 7 14 0 6.284921843081271
8 27 12 11 1 18 22 9 0 5.343872384522587
7 19 7 14 21 3 10 0 5.925726705953993
9 22 13 17 2 1 6 5 12 0 6.5095128456150615
9 28 22 11 1 3 16 5 12 0 6.111545453861743
9 27 22 11 26 3 6 9 18 0 5.307973595675912
9 22 17 8 16 3 14 5 10 0 5.979132859260212
4 9 28 4 0 2.5244457751199603
9 28 27 6 15 8 9 21 4 0 5.5906846120822
9 28 23 14 21 9 7 5 25 0 5.6685372711248405
9 26 24 16 25 3 9 7 13 0 6.1671622340942385
