7 1 13 17 3 22 26 0 4.956643978222811
7 23 11 5 7 22 1 0 6.159356685739416
7 27 11 8 1 13 7 0 4.503252902029862
6 27 28 2 12 22 0 3.78205829861576
7 23 15 14 21 18 28 0 5.222733299054215
7 4 1 17 19 18 5 0 5.485292505364093
7 26 3 9 15 27 1 0 6.238384181771621
7 4 3 17 10 24 27 0 4.523778876093435
7 15 17 28 20 27 7 0 4.824595849524846
7 23 22 26 20 11 25 0 5.99755850200153
3 5 6 0 1.1135516636828249
7 27 11 28 3 23 4 0 5.754201838169446
7 17 16 13 15 18 5 0 5.720400244789659
7 7 14 21 17 8 4 0 4.680049564670462
7 23 1 8 15 18 5 0 6.050252750028671
7 3 1 26 20 11 5 0 6.349184517014861
7 13 21 9 15 27 7 0 6.006641213400346
7 18 10 21 19 8 27 0 4.146289222350695
2 13 0 1.0828135105408392
7 26 12 9 20 8 14 0 5.316171064722042
2 21 0 0.769323036457521
7 11 13 14 20 1 5 0 5.77150635928543
7 27 3 10 6 22 23 0 4.570973337967546
2 18 0 1.1317267732232628
7 7 26 24 3 12 2 0 4.1614984782780855
3 24 21 0 1.5842403543196724
7 3 13 21 16 22 7 0 5.8718900140509795
7 6 18 1 25 8 5 0 5.064928122916815
2 5 0 0.8439527612305187
5 4 26 17 10 0 3.0828976910271066
7 23 12 14 10 2 20 0 4.544961922817534
7 26 13 17 16 8 27 0 3.7280356756619724
7 17 10 9 19 4 25 0 4.837318062507539
7 12 11 26 3 14 9 0 5.351482042063351
7 4 3 24 22 27 5 0 5.814949993530062
2 1 0 0.9378428017136982
7 20 19 2 7 22 26 0 5.31089511959093
7 17 21 14 19 3 4 0 5.3311956240572576
7 17 16 13 24 22 7 0 5.133610977259245
7 23 28 19 3 10 7 0 5.12834915883679
7 4 25 19 3 18 6 0 4.96771745814898
7 23 20 9 17 18 6 0 5.023766757223438
7 4 28 18 15 23 25 0 5.493560514335768
7 15 16 12 20 8 27 0 4.249187768038267
7 4 14 13 16 24 12 0 4.353973359411681
7 23 26 14 21 16 8 0 4.703566599905958
2 24 0 1.1928176845460974
7 27 22 24 15 10 23 0 5.162183148682555
7 4 19 9 26 23 28 0 5.812436437378147
4 22 16 1 0 2.80648591240527
7 23 1 9 15 24 10 0 5.7755131901381125
7 18 13 14 23 4 25 0 5.114117469182408
7 5 4 28 10 23 26 0 4.842974665933308
7 3 14 24 12 27 19 0 5.549589270238497
7 4 11 12 24 22 7 0 5.413019532833426
7 18 16 13 20 4 28 0 5.047393549846934
5 17 23 12 15 0 3.403859047716144
7 23 3 26 7 8 19 0 6.066998678400811
7 18 16 21 17 23 1 0 5.843350860685161
7 27 11 8 28 14 17 0 4.507239958109592
4 4 2 24 0 2.6733392211604166
4 17 24 27 0 2.9205708791937015
7 4 2 1 19 12 22 0 3.9062300904861647
7 15 24 21 28 25 4 0 4.548387294952517
4 23 1 14 0 3.2393528922000083
7 18 26 27 5 8 2 0 4.82100669644757
7 12 14 24 22 8 5 0 4.885526077834293
7 23 13 14 10 18 25 0 5.820204991840577
7 3 18 24 7 23 9 0 6.1978756012030916
3 7 21 0 1.3739213256088367
7 27 14 21 3 20 25 0 5.45427177452818
4 7 16 25 0 2.9551536927147
7 23 17 24 10 20 1 0 5.223011287607601
5 5 22 14 15 0 3.3286042667492812
4 7 16 18 0 2.772377894304075
3 12 6 0 1.2056908978248686
7 2 1 19 10 14 15 0 4.188767688916444
7 22 18 17 28 8 5 0 4.178423965807882
7 2 20 9 26 22 7 0 5.289372542123337
7 5 28 9 3 14 6 0 4.751639635963912
3 13 22 0 1.3260201655888502
5 4 11 14 12 0 3.511624832734085
7 17 23 15 20 8 5 0 5.120675106440282
7 5 11 26 15 22 19 0 6.023431058929463
7 18 22 12 20 11 5 0 5.483584587355135
7 23 15 21 19 9 8 0 4.807957771375887
7 4 15 14 10 27 5 0 5.580371512643725
7 4 11 28 19 18 9 0 5.870229045387313
7 12 3 21 24 22 7 0 5.4216540023915165
5 25 14 27 15 0 3.3046132185980737
5 8 6 15 7 0 2.83653431925253
2 3 0 1.3583343515354989
7 23 12 21 17 11 20 0 4.687898123424834
7 18 16 14 24 22 7 0 5.475442143407847
3 2 15 0 0.9181922403319506
7 18 10 27 11 8 4 0 4.515484421994052
7 27 15 16 19 1 25 0 4.57173322209224
7 13 28 4 5 27 7 0 4.616677524186893
7 27 8 28 15 18 9 0 5.0534327224420705
7 1 3 17 15 24 6 0 5.143982926075993
6 12 1 21 3 18 0 4.79828725459847
7 11 8 25 19 18 10 0 4.517616208217924
7 15 18 17 3 2 25 0 4.3747043244234805
7 7 22 17 19 27 5 0 5.041717213303147
5 23 22 27 6 0 3.6026136319676363
5 12 16 9 25 0 3.484979066016183
7 27 17 14 20 22 7 0 5.0060895127920775
7 4 19 28 5 20 25 0 5.5900162602552665
2 25 0 0.7097289124177667
3 9 11 0 0.9523458388432343
7 27 11 15 17 13 1 0 4.663615084073837
7 18 13 1 20 27 7 0 5.843274230403947
7 26 11 25 19 3 1 0 5.554699291078778
7 24 13 28 8 5 27 0 4.029943165695393
7 7 12 15 10 13 19 0 4.879827777399655
7 11 16 13 3 12 15 0 4.211615218320312
3 15 11 0 1.1011985339578203
7 23 22 1 19 13 17 0 5.4891965351014615
7 4 12 24 21 14 9 0 4.928493031765689
7 26 12 16 3 9 11 0 3.8628563920590953
7 20 13 14 15 27 7 0 5.373254251975728
7 4 11 8 28 22 23 0 5.39116365630337
7 4 19 14 21 13 7 0 5.13240450839493
7 24 16 17 12 20 4 0 4.723919479798345
7 26 27 14 17 1 28 0 4.888051123245553
7 11 4 9 16 18 23 0 4.662692461423839
7 3 18 14 15 20 28 0 5.669752728390476
6 23 12 21 28 27 0 4.439749946838197
5 23 12 27 20 0 3.7577063886875965
7 3 14 24 10 22 26 0 5.7297679986716386
7 27 22 20 2 25 5 0 4.581660798737932
7 26 6 17 16 3 9 0 4.520863434993081
7 24 17 9 5 11 8 0 5.039607378456724
4 7 15 25 0 2.361282340648515
6 7 16 9 4 8 0 4.025223753108725
7 19 17 21 7 27 5 0 5.648904438052738
7 12 6 14 10 15 7 0 4.840446423905506
7 17 13 1 3 18 26 0 5.649846327813856
6 7 14 28 5 8 0 4.066218472077506
2 4 0 1.2520085531893006
7 17 3 18 15 8 5 0 5.47272493290599
7 11 4 25 28 13 15 0 3.8457754965573097
7 3 13 10 23 27 8 0 4.884681419678385
7 26 18 1 2 8 11 0 4.596484068311234
7 24 13 21 26 23 5 0 6.1246724908324754
7 23 18 9 15 7 19 0 6.043672137200173
7 23 3 12 15 22 8 0 5.7068987100348645
7 26 12 9 17 23 28 0 5.231663649497734
7 23 8 2 19 18 15 0 4.806428395515699
7 3 10 1 20 25 28 0 5.182425791082074
5 3 18 27 8 0 3.556266191298738
7 2 1 28 20 8 25 0 5.654187386525798
7 27 22 1 19 25 28 0 5.1346017142929306
7 18 3 2 25 5 7 0 5.029131748482897
3 3 12 0 1.4904657261067205
7 12 21 9 19 3 14 0 5.356738392373606
7 26 24 21 17 14 5 0 4.73379275489402
7 26 22 24 10 9 19 0 5.181054303225713
7 20 2 17 18 23 7 0 3.6546855604142405
7 4 11 9 19 18 22 0 5.328703018514363
5 12 22 9 25 0 3.1455712196571053
7 7 15 18 21 19 25 0 4.216124049851986
7 4 1 28 20 17 7 0 5.378399540152871
7 1 16 13 24 15 5 0 4.462469186505116
7 24 6 18 28 25 1 0 4.945396218116038
5 19 16 25 27 0 3.3286644612142924
7 3 6 9 19 20 5 0 5.819380972425751
6 26 6 17 20 1 0 4.02643480448923
7 27 4 28 3 18 10 0 4.566870384915966
7 23 22 14 4 11 27 0 4.227147277464922
7 3 12 25 7 27 5 0 5.920029747092929
6 17 11 8 25 1 0 4.2051800375886295
7 3 18 12 20 11 8 0 5.358527564379075
5 6 15 25 5 0 3.057014994073352
7 17 18 12 15 23 1 0 5.879512048598149
7 23 3 9 26 8 28 0 5.774803534618084
7 11 12 9 20 2 1 0 5.222903198329616
3 5 26 0 1.0213723428291506
7 17 13 14 3 24 7 0 5.636973390327212
7 19 1 26 15 18 5 0 6.187024385953763
7 9 3 21 10 1 25 0 5.560521123170644
7 6 3 9 19 27 7 0 5.758576905685351
7 12 13 24 10 18 14 0 5.368321789106837
7 22 6 18 19 4 8 0 3.911881197246643
7 27 4 19 15 18 6 0 4.661182779351875
5 18 6 14 22 0 3.1718203779719474
6 11 4 20 6 27 0 3.51511789649385
7 11 1 12 15 10 14 0 5.588844375333453
7 4 1 12 26 27 25 0 6.01352605465354
7 15 1 2 25 11 7 0 4.940869683380022
7 19 28 3 10 24 7 0 4.41904738507358
2 27 0 0.8667152063980612
7 3 12 24 10 22 7 0 5.871342228718341
7 3 1 12 15 27 8 0 5.811010832414822
7 20 8 12 3 10 13 0 4.678492626274997
7 23 15 6 17 20 5 0 4.379827511299932
7 14 1 9 20 8 5 0 5.645523338507171
7 4 28 1 13 24 26 0 4.524615823513918
7 23 22 26 3 2 28 0 5.52094117519518
2 19 0 1.0378333913901852
7 18 13 14 6 23 20 0 4.99887400661303
7 12 24 13 19 20 28 0 4.537085449127555
7 28 13 21 3 18 19 0 5.422414611293475
7 3 18 9 5 27 8 0 5.8867508369269945
7 15 14 13 16 1 25 0 4.486871560330171
7 4 13 14 19 23 7 0 5.752526195908433
7 15 18 10 16 8 5 0 4.104876938129516
7 23 1 2 20 25 28 0 5.921281085896741
7 7 15 17 20 25 11 0 3.8894154275994923
7 19 15 1 2 8 5 0 4.849406198064308
7 27 26 17 28 11 5 0 4.431069955387879
2 16 0 1.211400526995228
7 27 7 24 17 1 25 0 4.6693276737547365
2 5 0 0.8439527612305187
7 27 11 1 10 26 7 0 4.901471557486304
7 4 3 9 19 1 25 0 6.249453251532177
6 17 12 14 19 5 0 3.7331257046342063
7 23 11 8 15 18 12 0 5.3840095531832155
7 26 18 9 15 20 1 0 5.789100202562554
7 11 8 1 17 24 26 0 4.533942828301475
7 13 16 21 17 20 7 0 5.281498626507666
7 26 22 14 16 10 12 0 4.6235071817168825
5 23 13 5 15 0 3.691768512056597
7 20 17 24 6 22 7 0 4.774620313369879
5 11 19 6 15 0 3.0742634819044787
7 12 18 9 26 27 28 0 5.654801221036164
7 9 13 24 15 22 20 0 4.805050778981573
7 4 12 9 10 13 19 0 5.558531724973657
7 3 14 9 15 4 28 0 5.507828832745229
7 12 22 27 15 18 1 0 5.689775422007957
7 11 8 14 16 13 23 0 4.325052658012985
7 9 3 13 17 10 6 0 4.129558919751183
7 23 16 9 20 27 5 0 6.460537208498191
7 3 16 8 5 11 27 0 5.140664805457682
7 12 1 26 15 7 19 0 5.955291456503966
7 4 25 1 21 15 7 0 4.656340600350442
7 26 13 14 19 23 5 0 5.7810633674749345
7 24 6 27 20 1 19 0 5.944730075795428
7 27 12 9 10 25 5 0 5.266921224418883
7 19 13 14 26 7 11 0 4.807924569403501
7 7 26 16 3 1 25 0 5.042853980132862
6 12 16 9 25 1 0 4.413225845063826
7 2 28 26 15 27 5 0 5.616955396825491
3 26 27 0 1.2045235487893058
7 4 20 9 15 18 28 0 5.606536139230902
7 17 18 24 1 27 5 0 5.295412311290761
7 1 16 9 7 27 23 0 5.867961558896865
7 17 3 18 10 1 19 0 5.59743289645759
7 20 3 24 15 22 1 0 5.839664770657349
7 3 16 19 4 27 5 0 5.540007660497047
6 6 18 16 19 20 0 3.3427641520794023
7 17 16 21 12 20 19 0 5.564804676044864
7 26 18 13 16 8 11 0 4.122828868778992
7 13 1 28 25 27 23 0 5.301284424042928
7 4 28 26 7 18 9 0 5.701143276072425
3 2 12 0 1.0615804655622691
7 12 1 9 26 23 8 0 5.606183938537669
7 4 1 12 15 13 17 0 5.658001735593751
7 12 15 24 10 8 4 0 4.831674952857743
7 12 22 27 5 11 19 0 5.48636512620531
7 20 12 21 15 22 26 0 5.3648929832451255
7 23 16 13 3 20 8 0 5.181367236125117
7 26 15 17 25 8 1 0 4.238141230331506
5 24 28 25 5 0 3.2808761616071562
7 23 12 13 19 2 4 0 4.517227545226971
7 15 18 14 16 13 28 0 4.537801970638274
7 25 1 14 7 23 5 0 5.783678232817892
6 3 16 13 6 18 0 4.31488013800117
6 19 20 24 10 7 0 4.000493128559049
7 18 6 26 22 27 20 0 5.052743068318069
4 23 3 28 0 3.2943836866245926
7 27 18 13 17 8 25 0 4.361573847283194
7 26 6 15 20 25 28 0 5.160845680064717
7 11 17 14 10 15 7 0 4.5632735726770415
7 4 16 14 3 24 12 0 5.553046519764811
7 26 1 2 20 11 5 0 6.037866884834656
7 27 8 28 16 18 12 0 4.18049249538709
7 23 13 17 15 4 25 0 5.0068074067901795
7 3 11 8 20 1 7 0 5.993874895451864
7 20 19 21 15 7 5 0 5.470381824091228
7 17 3 26 15 22 27 0 5.4572610649035616
5 24 22 14 23 0 3.441710611563858
7 3 16 13 18 6 26 0 4.548839175101873
7 7 14 21 9 8 5 0 4.842924355538377
7 10 21 17 19 28 5 0 3.9908291605740738
7 27 16 17 3 8 5 0 5.104659293665066
7 28 1 9 19 10 5 0 5.477707597047592
3 4 11 0 1.7328168121957637
7 25 8 1 3 22 27 0 4.36481136145846
7 19 20 27 7 22 6 0 5.591714042240959
7 17 14 9 20 4 28 0 5.224288918325072
7 24 12 9 10 18 5 0 5.790168897471087
7 23 1 20 10 7 5 0 5.785352738241848
7 7 6 15 12 25 28 0 4.618198662868622
7 15 3 2 25 23 7 0 5.123988357691615
7 24 17 9 20 4 25 0 5.117418864420277
7 24 16 17 20 1 4 0 5.451965703912525
3 2 24 0 1.0648584196942104
7 11 13 14 10 18 7 0 5.469249097879264
3 5 28 0 0.7995401222563024
7 15 16 14 20 1 25 0 5.611866949820972
7 3 16 9 19 8 4 0 5.899049899586894
7 18 21 9 15 27 20 0 5.595768998466791
7 26 19 14 10 24 5 0 5.470658151601708
2 22 0 0.5926113143454359
7 26 18 21 17 24 9 0 5.269079170432986
7 26 12 9 5 23 14 0 5.72558433067549
7 11 3 21 18 23 7 0 5.330280160438116
7 27 11 14 12 23 19 0 5.302377139927158
7 27 14 1 2 8 4 0 4.618733244277223
7 7 22 18 17 14 28 0 4.030866617735875
7 9 17 18 15 22 4 0 4.346623103724166
7 7 24 13 16 4 5 0 4.239441499667081
7 23 17 21 19 25 5 0 5.371743402620568
7 11 28 25 19 12 22 0 3.6153364224331246
7 27 15 24 6 17 20 0 3.739301193792234
7 15 6 14 20 1 19 0 5.183924250184426
7 12 18 14 7 24 9 0 5.4719268738223725
7 4 1 2 12 27 7 0 5.809374109876733
7 7 6 24 17 3 5 0 4.946206944025805
5 6 15 1 5 0 3.2982345552537478
7 17 13 12 3 18 1 0 5.689883865906943
7 12 13 26 7 23 9 0 5.892886850781363
6 17 13 25 20 1 0 4.480620310526198
7 4 19 9 13 18 22 0 4.248873956959032
2 20 0 0.7709781940888533
7 15 12 9 21 10 17 0 4.859176716006301
7 8 3 19 15 22 7 0 5.033205448900801
7 19 18 1 7 11 5 0 5.846017108013819
7 3 14 12 7 22 4 0 5.7604525803234825
7 22 15 24 14 25 5 0 3.9487367731855527
7 19 12 14 15 7 5 0 5.481699043743468
7 24 3 1 2 25 4 0 5.256857487943331
7 3 14 26 20 8 28 0 5.716946805483403
5 2 16 17 9 0 2.5753852578644763
7 4 25 1 10 13 23 0 4.806753306666058
7 12 14 9 15 1 28 0 5.644381781363719
4 18 10 9 0 2.5222134222145236
7 27 20 28 10 13 23 0 4.574193298681405
7 23 26 18 10 2 1 0 4.9275567480838
7 3 18 24 15 11 20 0 5.468849465849203
2 8 0 0.4637334970253739
7 26 28 2 25 27 5 0 5.22941031825848
7 19 21 9 26 22 7 0 5.869729105892064
7 18 14 2 25 8 11 0 4.423551985744658
7 12 1 27 15 18 19 0 5.900137320002117
6 3 16 15 5 20 0 4.552409980645279
7 7 26 24 10 13 8 0 4.88837278198282
6 2 14 24 15 23 0 4.449922086679728
7 27 11 8 3 10 1 0 5.541768798513032
7 2 1 12 26 23 9 0 5.553928932954986
7 2 28 9 3 22 7 0 5.483835069474176
7 23 26 14 16 25 8 0 4.729375776219222
2 15 0 0.6203902749513571
7 23 22 24 15 11 8 0 5.4552171185897045
6 23 16 15 5 20 0 4.458098332020209
7 7 14 2 28 1 5 0 5.404006205982792
7 17 18 9 20 23 7 0 5.998105521514932
7 4 24 14 19 27 5 0 5.6787943548927355
4 26 10 8 0 2.208053485272838
7 4 11 12 15 22 20 0 5.555184562618994
7 11 3 12 15 18 14 0 5.568844434430917
4 18 6 19 0 2.6102387887831475
7 11 20 26 10 23 7 0 5.532012507882708
7 18 3 13 19 2 1 0 4.914106324045822
7 4 1 2 28 15 7 0 5.321392057618907
7 27 11 28 17 23 26 0 5.030237114046374
7 11 3 17 16 24 15 0 4.246290418632179
2 6 0 0.9358007286971745
7 24 15 26 5 11 28 0 5.531019597238429
